IID,predict,actual,pheno_num
HG00102,0.336374,-0.21181,1
HG00103,1.15583,0.513523,1
HG00110,0.33547,-0.008124,1
HG00115,1.31316,0.084614,1
HG00131,0.558983,1.561409,1
HG00132,1.15264,0.471556,1
HG00136,2.44368,-0.343831,1
HG00139,-0.381905,0.749463,1
HG00149,0.218614,-0.379378,1
HG00174,1.36144,-0.773477,1
HG00187,0.284728,0.499563,1
HG00188,0.684757,1.359605,1
HG00232,0.634919,0.415579,1
HG00233,0.684757,0.251135,1
HG00244,0.596919,-0.648977,1
HG00266,1.04166,-1.865414,1
HG00267,1.17268,0.28695,1
HG00271,1.88464,2.382389,1
HG00276,-1.07246,-1.020638,1
HG00304,2.7916,0.025456,1
HG00310,0.672175,-0.348152,1
HG00319,0.761826,0.31182,1
HG00325,2.60088,3.122725,1
HG00327,2.0585,0.785353,1
HG00328,-0.387708,-0.582902,1
HG00329,1.91105,0.972574,1
HG00343,0.620423,0.355694,1
HG00349,1.43758,0.942547,1
HG00357,0.55318,-0.020226,1
HG00361,0.306127,0.580446,1
HG01507,-0.203865,0.175406,1
HG01509,2.21011,0.816863,1
HG01512,1.21896,0.614501,1
HG01519,0.991145,0.033304,1
HG01525,1.50052,0.344601,1
HG01615,0.307292,-0.72833,1
HG01618,1.01125,0.538732,1
HG01620,-0.083819,-0.093778,1
HG01631,0.877692,1.98952,1
HG01668,0.55318,1.237134,1
HG01675,-0.005803,0.395533,1
HG01679,0.894307,-0.428498,1
HG01707,-0.024159,0.447086,1
HG01770,0.196954,0.241717,1
HG01771,0.685661,0.191206,1
HG01779,-0.39753,-0.585217,1
HG01791,1.10211,0.697844,1
HG02220,3.42899,1.563249,1
NA07056,1.52285,0.093044,1
NA07347,-0.049838,0.156634,1
NA10851,0.351095,1.088317,1
NA11843,0.240925,-0.911788,1
NA11920,0.350191,0.342159,1
NA11995,0.334566,-1.593962,1
NA12043,1.36951,0.119098,1
NA12154,2.03373,2.51241,1
NA12342,-0.075517,0.042309,1
NA12716,-0.163291,-0.260692,1
NA12749,0.865371,1.229869,1
NA12751,2.37719,0.980072,1
NA12761,0.467888,0.916366,1
NA12778,0.54403,0.527418,1
NA12874,-1.41283,-0.717172,1
NA20506,0.684757,1.125048,1
