IID,predict,actual,pheno_num
HG00407,-0.392904,0.33924,1
HG00421,0.0,0.559444,1
HG00436,-0.057453,1.409499,1
HG00443,-0.754035,0.433504,1
HG00445,0.683076,0.569554,1
HG00451,0.0,0.95986,1
HG00500,0.683076,1.274685,1
HG00536,0.379398,-0.044064,1
HG00543,0.379398,-0.346473,1
HG00560,0.720936,0.656288,1
HG00580,0.379398,0.00667,1
HG00596,-0.392904,-0.76769,1
HG00610,-0.019593,-0.645467,1
HG00611,-0.019593,0.093644,1
HG00619,0.0,-0.491298,1
HG00626,0.0,0.664705,1
HG00672,0.341538,0.255578,1
HG00692,-1.53242,-0.471558,1
HG00699,0.341538,-0.381917,1
HG00867,-0.734442,-0.1231,1
HG00978,0.0,0.022778,1
HG01596,0.379398,-0.165506,1
HG01798,-0.355044,0.088758,1
HG01815,-0.754035,0.31832,1
HG01816,-1.88747,-0.847068,1
HG01817,0.341538,-0.005705,1
HG01847,-0.398991,0.460839,1
HG01858,-1.46888,-0.317828,1
HG01865,-1.12735,-0.164766,1
HG02028,0.341538,1.364876,1
HG02060,-0.057453,1.06355,1
HG02086,-0.791895,0.504539,1
HG02087,-1.13343,-1.369828,1
HG02116,-1.14694,0.151714,1
HG02166,-0.398991,1.202415,1
HG02178,0.379398,-0.058045,1
HG02187,-0.734442,-0.578996,1
HG02353,-0.019593,0.989243,1
HG02367,-1.19089,0.616488,1
HG02373,-0.051366,0.024971,1
HG02384,-1.86788,-0.982359,1
HG02394,0.0,0.067173,1
HG02395,-0.734442,-0.265204,1
HG02512,0.720936,1.364335,1
NA18525,0.0,0.881135,1
NA18528,0.720936,-0.442694,1
NA18530,0.720936,-0.137089,1
NA18534,-1.13343,-1.452793,1
NA18539,-0.398991,0.284876,1
NA18544,0.0,-0.320048,1
NA18547,0.321945,0.486971,1
NA18564,0.341538,0.399964,1
NA18572,0.341538,1.31931,1
NA18615,-0.392904,-1.054903,1
NA18616,-0.057453,-0.494797,1
NA18626,0.341538,1.339521,1
NA18635,0.341538,0.788453,1
NA18641,-1.1848,-0.035791,1
NA18747,0.341538,0.727985,1
NA18748,0.341538,0.166764,1
NA18939,0.720936,1.037942,1
NA18940,-0.797982,0.77272,1
NA18953,0.341538,0.807614,1
NA18957,0.0,0.601985,1
NA18974,-1.52634,-0.333826,1
NA18978,0.024354,0.164746,1
NA18981,-0.734442,-0.347717,1
NA18986,0.379398,0.473149,1
NA18991,0.0,0.277237,1
NA18992,0.758796,0.951899,1
NA18993,-0.398991,0.946189,1
NA18995,0.341538,1.137841,1
NA19005,-0.734442,-0.981927,1
NA19059,-0.754035,-0.398848,1
NA19070,0.0,0.672701,1
NA19082,-0.456444,0.482511,1
NA19085,0.0,-0.085163,1
NA19086,-0.398991,-1.948479,1
HG00407,-0.175932,-0.000628,2
HG00421,-0.225105,2.017472,2
HG00436,-0.245365,0.464321,2
HG00443,-1.04188,0.190731,2
HG00445,-0.415774,0.114611,2
HG00451,-0.816776,0.796191,2
HG00500,-0.816776,-1.080318,2
HG00536,-0.415774,0.550434,2
HG00543,-1.02714,0.048055,2
HG00560,0.0,0.596625,2
HG00580,0.049173,0.585626,2
HG00596,-0.225105,1.230145,2
HG00610,-0.816776,-1.119552,2
HG00611,-1.19268,0.861756,2
HG00619,-0.221195,-0.167996,2
HG00626,0.0,0.701315,2
HG00672,-0.601012,0.87172,2
HG00692,0.254579,0.486435,2
HG00699,0.185238,0.677068,2
HG00867,-0.375907,0.695687,2
HG00978,-1.04635,-0.400526,2
HG01596,-1.27146,-0.363768,2
HG01798,-0.601012,-0.084678,2
HG01815,-0.586275,0.014866,2
HG01816,-0.190669,0.067087,2
HG01817,-1.04188,-0.459999,2
HG01847,-0.375907,1.626468,2
HG01858,0.034436,1.416083,2
HG01865,-0.976919,0.646276,2
HG02028,-0.751814,0.139384,2
HG02060,-0.375907,0.850228,2
HG02086,-0.36117,0.296487,2
HG02087,0.239842,0.742045,2
HG02116,-0.751814,0.229054,2
HG02166,-0.341471,-0.457594,2
HG02178,-0.225105,1.928337,2
HG02187,0.239842,0.195531,2
HG02353,-0.601012,0.478152,2
HG02367,-0.586275,-0.165889,2
HG02373,-0.406433,0.119651,2
HG02384,-0.175932,0.168468,2
HG02394,0.0,2.466337,2
HG02395,0.459516,0.833043,2
HG02512,-1.04635,-0.463174,2
NA18525,-0.210368,-0.261683,2
NA18528,-0.410904,0.224906,2
NA18530,-0.426132,0.226324,2
NA18534,-0.039867,0.865619,2
NA18539,-0.210368,0.401427,2
NA18544,-1.41779,-0.827893,2
NA18547,-0.190669,0.836828,2
NA18564,-0.415866,1.522132,2
NA18572,-1.11131,1.349742,2
NA18615,0.034436,0.032898,2
NA18616,-0.121328,0.787753,2
NA18626,-0.210368,-0.071334,2
NA18635,-1.04635,-0.739686,2
NA18641,-0.36117,0.778399,2
NA18747,-0.737077,-0.244265,2
NA18748,0.0,0.856886,2
NA18939,-1.04188,-0.133731,2
NA18940,-0.601012,0.954723,2
NA18953,-0.36117,0.20125,2
NA18957,-0.411395,0.179368,2
NA18974,0.239842,0.307945,2
NA18978,-0.787302,0.914375,2
NA18981,0.103777,0.485924,2
NA18986,-0.136065,1.021733,2
NA18991,-0.190761,0.125878,2
NA18992,-0.375907,-0.484083,2
NA18993,-0.601012,-0.189837,2
NA18995,-0.816776,0.506983,2
NA19005,-0.440869,0.420925,2
NA19059,-0.225105,1.079013,2
NA19070,-0.816776,0.937205,2
NA19082,0.0,2.390764,2
NA19085,0.034344,-0.094657,2
NA19086,0.0,0.565324,2
HG00407,0.503172,-0.045538,3
HG00421,0.630261,1.681621,3
HG00436,0.064736,1.12143,3
HG00443,0.192164,0.631419,3
HG00445,-0.041818,0.824205,3
HG00451,-0.041818,0.366069,3
HG00500,0.290244,-0.422029,3
HG00536,-0.391701,0.755873,3
HG00543,1.57844,1.348911,3
HG00560,0.778181,-0.005185,3
HG00580,-0.807399,-0.552031,3
HG00596,-0.602426,-0.215392,3
HG00610,2.45962,1.961891,3
HG00611,-0.765581,-1.301449,3
HG00619,1.3362,0.977563,3
HG00626,-0.807399,-0.915763,3
HG00672,0.0,-0.699395,3
HG00692,-0.157719,0.582174,3
HG00699,1.39584,0.722065,3
HG00867,-0.181716,0.658017,3
HG00978,-0.433519,-0.043414,3
HG01596,-1.37757,-0.407205,3
HG01798,0.78355,0.564258,3
HG01815,0.620462,1.321565,3
HG01816,-0.882656,-0.975254,3
HG01817,-0.783402,0.064722,3
HG01847,-0.765581,-0.070807,3
HG01858,-0.099254,-1.003553,3
HG01865,-1.55474,-1.807079,3
HG02028,-0.475337,0.897773,3
HG02060,-0.415698,-0.246329,3
HG02086,-1.03594,-1.238836,3
HG02087,0.443533,1.082494,3
HG02116,-0.054203,-0.314491,3
HG02166,1.42485,1.410656,3
HG02178,-0.391701,-0.445492,3
HG02187,0.835234,0.957412,3
HG02353,-0.391701,0.229028,3
HG02367,0.246582,0.929012,3
HG02373,0.835234,0.374633,3
HG02384,-1.09221,-0.032426,3
HG02394,-0.37388,-0.550092,3
HG02395,0.443533,0.899391,3
HG02512,-0.433519,1.813492,3
NA18525,-0.37388,-0.528839,3
NA18528,0.0,0.272143,3
NA18530,-0.279926,-0.94567,3
NA18534,-1.93818,-0.588069,3
