population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.3,1,1,0.9109230034158409,0.11069917474916875,0.025725899433089162
EUR,-1,0.3,1,2,0.9231741413175854,0.2456393054590412,0.10180113855622729
EUR,-1,0.3,1,3,0.910874091025624,0.0956827176887164,0.009535978074746232
EUR,-1,0.3,1,4,0.8998223700045718,0.003988974313775578,0.015616185558521898
EUR,-1,0.3,1,5,0.9055573340947547,0.16730203130709562,0.15838154427245338
EUR,-1,0.3,1,6,0.910869383913454,0.3213498915480126,0.2889683088642516
EUR,-1,0.3,1,7,0.909729972963208,0.20671236293477,0.3096766846034112
EUR,-1,0.3,1,8,0.9277154367249112,0.017565508667494838,0.004145642019105614
EUR,-1,0.3,1,9,0.9266529480317716,0.4500811781896006,0.28645545798522726
EUR,-1,0.3,1,10,0.9010871221047859,0.28382592751696395,0.13935474860341562
EUR,-1,0.3,1,11,0.9103681216031977,0.0769320736807633,0.0004918221042202654
EUR,-1,0.3,1,12,0.9256579098806259,0.26161209439332045,0.2570418139805848
EUR,-1,0.3,1,13,0.9363102313186018,0.5447306460767256,0.43504934544887275
EUR,-1,0.3,1,14,0.8930684884180929,0.026121535186097007,5.785948759733103e-05
EUR,-1,0.3,1,15,0.9274232418187023,0.3546288900623115,0.48974982991852173
EUR,-1,0.3,1,16,0.9175682749902828,0.21266590192541884,0.1265491269340061
EUR,-1,0.3,1,17,0.9182190190144843,0.17203352632125937,0.40056589746985605
EUR,-1,0.3,1,18,0.9212576863767165,0.478922186871759,0.29301724650071176
EUR,-1,0.3,1,19,0.9244806090351088,0.474786632908656,0.47447588552056075
EUR,-1,0.3,1,20,0.9182878778628402,0.3385646092707045,0.4666366431167609
