population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.9,512,1,0.9358167893823056,0.5715267006991377,0.4455925827062194
EUR,-0.25,0.9,512,2,0.9305533767814096,0.5720422094181886,0.474631329389446
EUR,-0.25,0.9,512,3,0.9275607568318686,0.5334135516483858,0.4370401001519945
EUR,-0.25,0.9,512,4,0.9316712920834276,0.5459375360508513,0.47412582443267015
EUR,-0.25,0.9,512,5,0.9307410854586085,0.5497843292294345,0.4395151078514916
EUR,-0.25,0.9,512,6,0.9362296778158684,0.6109413227309954,0.44395622789785993
EUR,-0.25,0.9,512,7,0.9297561118712439,0.5978558020573962,0.3697522040041256
EUR,-0.25,0.9,512,8,0.9295115563177035,0.5644586279854907,0.40529269652134514
EUR,-0.25,0.9,512,9,0.9233528820485124,0.5731406713723086,0.4539801702976114
EUR,-0.25,0.9,512,10,0.9324409955567587,0.5180144820437558,0.5042052481404684
EUR,-0.25,0.9,512,11,0.9279241578095291,0.5908034363360114,0.3925805050776611
EUR,-0.25,0.9,512,12,0.9187880682925826,0.5888576202272128,0.512103827748436
EUR,-0.25,0.9,512,13,0.9300067930605995,0.5826667096144602,0.4116807603713714
EUR,-0.25,0.9,512,14,0.9318192831818358,0.5721093143582557,0.40572877760239295
EUR,-0.25,0.9,512,15,0.9318501404800195,0.602509323873899,0.48512930430086676
EUR,-0.25,0.9,512,16,0.9264044341561568,0.5623624666325809,0.4299784214537424
EUR,-0.25,0.9,512,17,0.9282007726673809,0.5470855408489501,0.41545928393920445
EUR,-0.25,0.9,512,18,0.9317899314200314,0.5938720251514223,0.45408820823297413
EUR,-0.25,0.9,512,19,0.9217629866602343,0.6057771740043236,0.44375079866506095
EUR,-0.25,0.9,512,20,0.9234724653613343,0.5212075811599831,0.4155593857389001
