population/superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-0.25,0.5,100,1,0.9320175843333335,0.13381293793309687,0.05688942873003104
SAS,-0.25,0.5,100,2,0.9304298720319063,0.057925608828579424,0.01220184779144835
SAS,-0.25,0.5,100,3,0.9305710920781353,0.1114000619164923,0.1437274588634259
SAS,-0.25,0.5,100,4,0.9196446722286629,0.04763053800345797,0.000675472746512357
SAS,-0.25,0.5,100,5,0.8953922957052703,0.17832663611170813,0.12383309296091202
SAS,-0.25,0.5,100,6,0.9206823528048416,0.25681359800579207,0.10437373272714441
SAS,-0.25,0.5,100,7,0.9185106870358924,0.1140567060063592,0.011243380982476391
SAS,-0.25,0.5,100,8,0.9293298304875139,0.1698448383688424,0.12037198639299439
SAS,-0.25,0.5,100,9,0.9320795530257279,0.1988299487735026,0.18083702182364875
SAS,-0.25,0.5,100,10,0.9203160820443524,0.2461147962888585,0.13945220180425516
SAS,-0.25,0.5,100,11,0.9290795637046223,0.08245138100442642,0.0796973476626054
SAS,-0.25,0.5,100,12,0.909000300683753,0.2418520402782543,0.07120651686195258
SAS,-0.25,0.5,100,13,0.9265626070208285,0.22860232145533974,0.2421741622966232
SAS,-0.25,0.5,100,14,0.9280311549172809,0.12778800457217832,0.0016604988773436357
SAS,-0.25,0.5,100,15,0.9272417749867634,0.11922684125869298,0.005080723157618033
SAS,-0.25,0.5,100,16,0.9183881794629482,0.37821112359317527,0.19574708245711975
SAS,-0.25,0.5,100,17,0.921921313269928,0.09302650532490767,0.17700649461022364
SAS,-0.25,0.5,100,18,0.9263405776130156,0.13996504434628826,0.11292886108430854
SAS,-0.25,0.5,100,19,0.930694636533568,0.15354412295826347,0.07816488976757474
SAS,-0.25,0.5,100,20,0.9285956937673172,0.38253714056471005,0.0793141476666704
