IID,predict,actual,pheno_num
HG00102,-3.67758,0.145146,1
HG00103,5.98486,0.174753,1
HG00110,2.34782,1.350487,1
HG00115,7.97362,0.228436,1
HG00131,6.58791,0.578834,1
HG00132,4.50192,-0.459809,1
HG00136,8.56913,0.78425,1
HG00139,5.98788,0.534187,1
HG00149,0.691916,-0.509711,1
HG00174,-6.94077,-0.572662,1
HG00187,-0.338947,-0.917129,1
HG00188,5.61412,-0.354581,1
HG00232,1.93162,0.315477,1
HG00233,2.60537,-0.842952,1
HG00244,-1.40453,0.514765,1
HG00266,3.96532,-1.443614,1
HG00267,9.05354,0.044855,1
HG00271,0.997896,0.415955,1
HG00276,0.933759,1.662435,1
HG00304,4.98362,0.674004,1
HG00310,2.10399,0.976137,1
HG00319,-8.26841,1.660038,1
HG00325,5.47033,1.329177,1
HG00327,-4.16466,-0.118675,1
HG00328,-1.0324,-1.772702,1
HG00329,-1.97694,-0.617858,1
HG00343,-2.0912,1.208295,1
HG00349,-0.002294,0.773437,1
HG00357,3.97278,-0.365239,1
HG00361,-6.32919,-1.735399,1
HG01507,3.91235,-0.989699,1
HG01509,5.52092,0.001856,1
HG01512,-2.9004,-0.928245,1
HG01519,-5.37217,-0.578747,1
HG01525,2.14788,0.035853,1
HG01615,0.189691,2.166007,1
HG01618,-3.28753,0.848743,1
HG01620,-0.407205,0.285325,1
HG01631,-1.78636,-0.215198,1
HG01668,4.52065,-1.041445,1
HG01675,1.69481,-0.77992,1
HG01679,0.451909,1.061469,1
HG01707,5.27725,-0.376844,1
HG01770,3.15694,0.994463,1
HG01771,3.21123,-1.236375,1
HG01779,-9.37196,-0.6026,1
HG01791,0.901999,0.29201,1
HG02220,-3.70099,-0.200966,1
NA07056,4.18438,0.415614,1
NA07347,7.27182,1.678907,1
NA10851,1.89675,1.344672,1
NA11843,0.011023,-0.441338,1
NA11920,6.07343,0.156748,1
NA11995,-4.05993,-1.372735,1
NA12043,7.55428,-0.042166,1
NA12154,2.13907,0.1372,1
NA12342,1.42441,-0.57181,1
NA12716,-1.13169,-0.614273,1
NA12749,-1.46312,1.391386,1
NA12751,3.93483,-0.03678,1
NA12761,-0.471083,0.094918,1
NA12778,4.10464,-0.288291,1
NA12874,2.05302,-0.300708,1
NA20506,-2.92346,-0.775097,1
NA20511,-0.031878,1.458798,1
NA20512,-3.01849,0.881993,1
NA20513,4.58402,-0.068545,1
NA20514,-0.730609,-0.417413,1
NA20515,-1.8402,-1.107623,1
NA20525,4.68289,-0.957152,1
NA20536,6.63913,-0.598287,1
NA20541,-0.118337,-0.533324,1
NA20542,-2.97049,0.819599,1
NA20760,8.97536,1.963372,1
NA20761,-1.81123,-0.832862,1
NA20765,5.61925,-1.946225,1
NA20787,4.12526,-0.309143,1
NA20792,5.42601,1.583728,1
NA20796,6.05157,-0.755674,1
NA20799,-1.7509,1.264298,1
