population/superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.5,10,1,0.924452728442298,0.23831380702642088,0.045102635509406325
EUR,-0.25,0.5,10,2,0.8935390479359038,0.4258422527129081,0.5720311580638718
EUR,-0.25,0.5,10,3,0.9227357306635949,0.1476024761779045,0.15667436257501263
EUR,-0.25,0.5,10,4,0.8887709443584372,0.02902493264371649,0.010380262334137712
EUR,-0.25,0.5,10,5,0.9300962701230795,0.24039725332875073,0.21130573212784692
EUR,-0.25,0.5,10,6,0.9117214347842568,0.12388912044863232,0.06267271325514477
EUR,-0.25,0.5,10,7,0.9121977156096378,0.2618513516130003,0.46061617055896775
EUR,-0.25,0.5,10,8,0.887416976708682,0.13994627106036142,0.037541320822094465
EUR,-0.25,0.5,10,9,0.9262720342517975,0.3255787745154581,0.31801767760433053
EUR,-0.25,0.5,10,10,0.8985276364004731,0.4955883069195948,0.4768273344493265
EUR,-0.25,0.5,10,11,0.9294117412244298,0.12076221644803602,0.007788486829239658
EUR,-0.25,0.5,10,12,0.9156039291539949,0.2899011964232596,0.1265515007813053
EUR,-0.25,0.5,10,13,0.9142944705903946,0.5332284306655048,0.5822418621451652
EUR,-0.25,0.5,10,14,0.9206297756337546,0.5480874738012582,0.42748546384753994
EUR,-0.25,0.5,10,15,0.9272934287853004,0.12249606616799828,0.07090571322519003
EUR,-0.25,0.5,10,16,0.892459832236831,0.12092842946210186,0.045072062383708346
EUR,-0.25,0.5,10,17,0.8672492153230918,0.01955065213296355,0.05794286085858276
EUR,-0.25,0.5,10,18,0.8916968592753796,0.3556375724764156,0.34727931313145516
EUR,-0.25,0.5,10,19,0.8710176076109268,0.20890763685507446,0.30087472980280827
EUR,-0.25,0.5,10,20,0.8995979059234146,0.26955880741871213,0.020021771618347835
