IID,predict,actual,pheno_num
HG00732,14.6166,1.014668,1
HG01052,9.36657,-0.206036,1
HG01064,2.25508,-0.217853,1
HG01069,-10.5625,0.574502,1
HG01079,14.8496,0.018479,1
HG01085,3.17584,-0.594868,1
HG01111,10.1913,0.85943,1
HG01142,5.80294,-1.591663,1
HG01168,6.48634,-0.588231,1
HG01182,12.6282,-0.063306,1
HG01183,8.39527,-0.860439,1
HG01200,-6.91774,-2.044131,1
HG01269,-0.451923,0.592416,1
HG01286,-4.25862,-0.910875,1
HG01326,8.6863,1.206015,1
HG01342,-3.96554,-0.480198,1
HG01359,7.6097,-0.994776,1
HG01360,4.08136,0.394783,1
HG01374,13.7613,1.814126,1
HG01375,11.1191,-0.127651,1
HG01384,9.10333,-0.667819,1
HG01389,-1.44965,-0.888124,1
HG01395,5.33702,3.390914,1
HG01403,15.19,0.942767,1
HG01413,5.83776,0.84349,1
HG01414,0.27855,0.030607,1
HG01440,2.25854,-0.20168,1
HG01447,-2.95619,-1.2251,1
HG01455,-0.598302,0.113623,1
HG01461,3.52117,-0.583895,1
HG01465,6.42106,0.284306,1
HG01488,-6.7308,-0.785089,1
HG01565,1.74771,0.957339,1
HG01918,-4.7749,0.356847,1
HG01926,-2.09356,-1.105458,1
HG01944,-0.31623,-0.60468,1
HG01945,-4.83978,-0.263099,1
HG01951,-8.14889,-0.290267,1
HG01979,3.46392,-1.864785,1
HG02008,1.41986,-1.000465,1
HG02104,-5.7102,0.090347,1
HG02105,-7.35306,0.67288,1
HG02252,3.25454,0.509517,1
HG02312,7.33269,3.564131,1
HG02348,1.32683,0.617082,1
NA19648,6.60924,0.879093,1
NA19655,3.2017,-1.482904,1
NA19658,1.11943,0.284092,1
NA19664,15.0782,-0.307835,1
NA19684,1.03005,-1.202477,1
NA19734,2.09796,-1.910136,1
NA19741,-6.37423,0.060069,1
NA19752,10.2773,-0.08514,1
NA19759,-11.2909,0.048855,1
NA19770,2.0006,0.276318,1
HG00732,-76.5373,-0.033608,2
HG01052,-62.2828,0.245621,2
HG01064,-73.4395,0.318871,2
HG01069,-35.1113,0.82335,2
HG01079,-65.5556,0.380862,2
HG01085,-67.1597,0.10754,2
HG01111,-50.5055,0.751414,2
HG01142,-45.8749,-1.914672,2
HG01168,-57.2639,1.433431,2
HG01182,-31.6497,0.583854,2
HG01183,-43.6835,0.623422,2
HG01200,-80.1109,-0.614939,2
HG01269,-73.1149,-1.354417,2
HG01286,-24.5196,1.119108,2
HG01326,-55.6381,0.632146,2
HG01342,-47.9077,-0.332399,2
HG01359,-36.2343,-0.459103,2
HG01360,-56.6786,-0.80319,2
HG01374,-52.1171,-0.886351,2
HG01375,-60.6316,0.333931,2
HG01384,-51.3543,0.556161,2
HG01389,-48.4992,-0.424366,2
HG01395,-72.0331,-0.386104,2
HG01403,-42.6803,-0.881708,2
HG01413,-50.8226,-0.032074,2
HG01414,-80.486,0.398629,2
HG01440,-23.6566,-0.090477,2
HG01447,-75.6188,0.008842,2
HG01455,-20.6729,0.365396,2
HG01461,-30.0041,0.261532,2
HG01465,-70.9398,0.48364,2
HG01488,-60.101,-0.098049,2
HG01565,1.51242,-1.15384,2
HG01918,54.5351,-0.112216,2
HG01926,39.645,-0.075872,2
HG01944,18.7018,0.52596,2
HG01945,31.0888,1.746147,2
HG01951,36.3003,1.039179,2
HG01979,-10.5764,0.453118,2
HG02008,19.3591,0.099936,2
HG02104,40.6016,1.373285,2
HG02105,56.4345,0.716752,2
HG02252,6.03158,0.291959,2
HG02312,-7.42195,-2.476079,2
HG02348,7.15062,0.695448,2
NA19648,-55.9457,-1.972814,2
NA19655,-49.7053,1.084411,2
NA19658,-42.227,0.057805,2
NA19664,-44.0934,0.186851,2
NA19684,-65.0181,-0.394917,2
NA19734,0.990746,0.288011,2
NA19741,38.3624,-0.078947,2
NA19752,-62.7487,0.139889,2
NA19759,56.7749,0.873961,2
NA19770,-53.3326,-0.89263,2
HG00732,30.7238,0.287616,3
HG01052,41.5079,0.098448,3
HG01064,45.0544,-1.712084,3
HG01069,11.6479,0.429762,3
HG01079,35.2335,-1.56332,3
HG01085,34.4414,-0.11162,3
HG01111,25.38,1.585941,3
HG01142,42.0989,-0.821548,3
HG01168,31.6366,-0.936299,3
HG01182,24.3455,0.171371,3
HG01183,37.4513,1.005312,3
HG01200,41.9582,1.488882,3
HG01269,44.9574,-0.518995,3
HG01286,10.4757,-1.46714,3
HG01326,21.9439,-1.351794,3
HG01342,43.208,-0.781156,3
HG01359,21.9222,-0.185712,3
HG01360,47.2025,0.577256,3
HG01374,27.6222,0.490021,3
HG01375,40.8553,0.425748,3
HG01384,31.1286,0.539861,3
HG01389,34.4554,0.949923,3
HG01395,35.999,-0.228274,3
HG01403,32.4785,1.406672,3
HG01413,15.3854,-0.43813,3
HG01414,32.1786,0.763952,3
HG01440,25.904,0.763261,3
HG01447,33.6723,-0.949483,3
HG01455,13.9906,-1.242777,3
HG01461,21.9143,-0.626562,3
HG01465,32.2259,1.011363,3
HG01488,15.5788,0.389646,3
HG01565,7.89836,0.702611,3
HG01918,0.352347,-1.371937,3
HG01926,3.10245,0.940626,3
HG01944,10.1548,1.011892,3
HG01945,3.54295,-0.754069,3
HG01951,21.043,-0.488403,3
HG01979,11.5883,-0.01015,3
HG02008,2.91284,0.056092,3
HG02104,2.97325,-0.169507,3
HG02105,0.600464,-0.122723,3
HG02252,-2.6577,0.221938,3
HG02312,12.7667,0.800728,3
HG02348,1.25288,-0.338636,3
NA19648,16.2783,-0.237015,3
NA19655,17.036,-0.486008,3
NA19658,27.6464,-0.174697,3
NA19664,41.0202,0.006092,3
NA19684,27.5117,1.324349,3
NA19734,0.748062,0.631027,3
NA19741,-2.96682,0.643034,3
NA19752,33.0238,-0.088475,3
NA19759,-3.80718,1.095815,3
NA19770,27.6138,0.56766,3
HG00732,32.0887,-0.908545,4
HG01052,31.1499,-0.884493,4
HG01064,26.4782,-0.89761,4
HG01069,16.2442,-0.215076,4
HG01079,22.1061,0.750452,4
HG01085,33.1361,-0.315573,4
HG01111,17.9538,-0.384484,4
HG01142,31.9215,-1.574916,4
HG01168,28.8337,-0.079027,4
HG01182,40.3618,-0.059882,4
HG01183,24.8972,-1.061356,4
HG01200,28.5448,-0.046683,4
HG01269,37.4896,-0.921474,4
HG01286,26.7894,0.100533,4
HG01326,22.4166,0.052982,4
HG01342,41.0721,0.930312,4
HG01359,25.1597,-1.042565,4
HG01360,35.1058,1.307138,4
HG01374,18.9132,-0.782832,4
HG01375,33.3941,-0.580371,4
HG01384,19.035,1.991083,4
HG01389,4.88544,0.418352,4
HG01395,35.6835,-0.284164,4
HG01403,47.3705,-0.498811,4
HG01413,23.3548,-0.875745,4
HG01414,38.4948,0.689773,4
HG01440,38.651,0.73308,4
HG01447,46.3191,1.469015,4
HG01455,13.1696,-0.533171,4
HG01461,16.4527,0.211607,4
HG01465,24.7481,-0.899133,4
HG01488,16.4908,-0.037552,4
HG01565,17.8689,0.169182,4
HG01918,8.35598,0.204211,4
HG01926,1.73486,-1.723737,4
HG01944,13.2287,0.009194,4
HG01945,4.77926,-0.301408,4
HG01951,17.6513,-0.792017,4
HG01979,-0.217227,0.157242,4
HG02008,14.7301,-0.476899,4
HG02104,7.03557,-0.537036,4
HG02105,-5.14367,0.196875,4
HG02252,12.1722,-0.613514,4
HG02312,12.1824,0.207868,4
HG02348,7.01563,0.157319,4
NA19648,32.3456,-0.014881,4
NA19655,23.5025,0.175344,4
NA19658,27.1611,-1.559066,4
NA19664,25.8571,1.389926,4
NA19684,22.0782,-0.231544,4
NA19734,32.5687,-0.467535,4
NA19741,1.38046,-0.112952,4
NA19752,37.323,-0.951224,4
NA19759,-5.03095,-0.833515,4
NA19770,26.9867,0.658482,4
HG00732,-49.3456,0.088401,5
HG01052,-37.0728,0.79856,5
HG01064,-44.5452,0.593689,5
HG01069,-16.5466,0.066356,5
HG01079,-40.0971,-0.547608,5
HG01085,-39.5798,0.001114,5
HG01111,-43.3292,-0.521103,5
HG01142,-8.65216,0.248749,5
HG01168,-45.9513,0.386792,5
HG01182,-27.0145,0.839464,5
HG01183,-33.1309,2.164445,5
HG01200,-56.6903,1.118832,5
HG01269,-51.8979,0.76783,5
HG01286,-15.2889,-0.715165,5
HG01326,-45.1591,-0.166223,5
HG01342,-39.2432,-1.392284,5
HG01359,-19.0114,0.706037,5
HG01360,-22.7892,1.610676,5
HG01374,-38.7816,0.572153,5
HG01375,-11.2681,0.03749,5
HG01384,-39.2774,-0.2252,5
HG01389,-36.3995,-0.126602,5
HG01395,-76.2595,1.366005,5
HG01403,-27.7397,-0.550816,5
HG01413,-36.6083,1.240889,5
HG01414,-43.23,1.000937,5
HG01440,-12.9303,0.595025,5
HG01447,-37.3151,0.172185,5
HG01455,-20.1667,-0.073937,5
HG01461,-13.924,0.537959,5
HG01465,-56.7244,0.14256,5
HG01488,-52.8946,-1.163988,5
HG01565,13.62,0.98823,5
HG01918,14.5621,1.341565,5
HG01926,17.4561,-0.264159,5
HG01944,5.17465,1.16854,5
HG01945,17.3929,0.408643,5
HG01951,22.7221,-0.104931,5
HG01979,-3.61587,-0.012267,5
HG02008,0.305396,1.705191,5
HG02104,26.1188,1.40449,5
HG02105,33.5483,1.317906,5
HG02252,-0.616809,0.327248,5
HG02312,-11.9585,0.075181,5
HG02348,4.73913,-0.221671,5
NA19648,-35.5574,-0.121832,5
NA19655,-19.8798,1.147282,5
NA19658,-44.5116,1.739776,5
NA19664,-19.7299,-0.329122,5
NA19684,-37.3474,-1.068552,5
NA19734,-0.620369,-0.159758,5
NA19741,29.9636,1.253233,5
NA19752,-45.8145,-0.105095,5
NA19759,19.3833,-0.214177,5
NA19770,-31.4032,0.703675,5
HG00732,-9.30868,-0.830671,6
HG01052,-10.7085,0.820898,6
HG01064,-42.2478,0.780999,6
HG01069,-4.469,-0.617485,6
HG01079,-17.374,-0.193301,6
HG01085,-22.825,-0.500379,6
HG01111,-10.7139,0.484929,6
HG01142,-5.58244,0.619108,6
HG01168,-14.343,-0.11669,6
HG01182,-19.8102,-2.302306,6
HG01183,-14.229,-1.098757,6
HG01200,-21.1014,1.925274,6
HG01269,-20.7174,-1.094024,6
HG01286,-10.4419,0.690603,6
HG01326,-12.3436,0.634461,6
HG01342,-31.2754,0.66399,6
HG01359,-23.1929,-0.351607,6
HG01360,-19.2385,0.331725,6
HG01374,-16.493,-1.166274,6
HG01375,-5.13784,0.660102,6
HG01384,-3.67728,0.134416,6
HG01389,-0.048731,0.734551,6
HG01395,-24.2152,-0.178318,6
HG01403,-8.6263,-0.682363,6
HG01413,-9.54109,0.410287,6
HG01414,-25.7643,0.049211,6
HG01440,-19.3737,0.755623,6
HG01447,-36.0179,-0.34051,6
HG01455,9.05948,0.074081,6
HG01461,5.32136,-0.64672,6
HG01465,-4.49916,1.118207,6
HG01488,-13.1855,0.606225,6
HG01565,14.7145,-0.239183,6
HG01918,38.7619,-0.795564,6
HG01926,28.4302,0.26179,6
HG01944,18.0141,-0.436949,6
HG01945,25.0032,-0.431018,6
HG01951,22.7084,0.341178,6
HG01979,6.77827,0.221906,6
HG02008,30.508,1.488643,6
HG02104,21.5784,0.810398,6
HG02105,37.4573,0.038804,6
HG02252,31.1506,1.400917,6
