IID,predict,actual,pheno_num
HG01589,0.0,1.029629,1
HG02654,0.85419,2.729394,1
HG02685,0.0,1.40838,1
HG02691,0.0,0.745502,1
HG02731,0.85419,-0.441632,1
HG02734,0.0,1.383425,1
HG02736,0.0,1.084373,1
HG02774,0.0,-0.041919,1
HG02783,0.0,0.239675,1
HG02784,0.0,-0.237901,1
HG03006,0.0,-0.510441,1
HG03009,0.0,-0.542855,1
HG03016,0.0,-0.868597,1
HG03021,0.0,-0.510291,1
HG03490,0.0,3.127946,1
HG03603,0.0,0.256475,1
HG03611,0.0,-0.521268,1
HG03619,0.85419,0.886208,1
HG03629,0.0,-0.431325,1
HG03643,1.70838,-0.261858,1
HG03645,0.0,0.257068,1
HG03649,0.0,1.650038,1
HG03653,0.0,0.035798,1
HG03673,0.0,0.788521,1
HG03681,0.0,0.695641,1
HG03691,0.85419,0.610092,1
HG03718,0.0,-1.212765,1
HG03744,0.0,0.127294,1
HG03746,0.0,0.342978,1
HG03750,0.0,-0.099153,1
HG03756,0.0,0.095299,1
HG03774,0.0,-0.800426,1
HG03781,0.0,0.263682,1
HG03787,0.85419,1.391064,1
HG03802,0.0,-0.603903,1
HG03821,0.0,0.158611,1
HG03823,0.0,1.324779,1
HG03830,0.85419,0.216154,1
HG03851,0.0,0.538828,1
HG03861,0.0,0.644987,1
HG03866,0.0,0.227702,1
HG03869,0.0,0.370218,1
HG03897,0.0,0.739881,1
HG03910,0.0,0.221055,1
HG03940,0.0,-0.309785,1
HG03941,0.85419,0.091861,1
HG03943,0.0,-0.136468,1
HG03978,0.0,-0.583281,1
HG03999,0.0,0.608484,1
HG04001,0.0,-1.646091,1
HG04017,0.0,0.704343,1
HG04020,0.0,-1.672057,1
HG04025,0.0,0.933113,1
HG04035,0.0,0.680967,1
HG04047,0.0,0.15823,1
HG04059,0.0,1.950801,1
HG04061,1.70838,3.241077,1
HG04100,0.0,-0.549328,1
HG04131,0.0,0.359743,1
HG04156,0.0,0.692001,1
HG04162,0.0,-0.291282,1
HG04183,0.0,0.02127,1
HG04211,0.0,-0.578458,1
HG04238,0.0,-0.34779,1
NA20845,0.0,-0.600509,1
NA20854,0.85419,0.086031,1
NA20856,0.0,-0.583577,1
NA20869,0.85419,-0.271488,1
NA20870,0.0,-0.201919,1
NA20878,0.0,0.178018,1
NA20885,0.0,0.391614,1
NA20899,0.0,-0.444659,1
NA20900,0.0,0.946926,1
NA20901,0.0,1.498939,1
NA20903,0.0,1.031465,1
NA20910,0.0,0.024518,1
NA21086,0.0,-0.017162,1
NA21091,0.0,-0.068956,1
NA21092,0.0,0.903649,1
NA21094,0.0,-0.116779,1
NA21113,0.0,-0.275215,1
HG01589,0.344948,0.369498,2
HG02654,-0.278273,0.723913,2
HG02685,-0.556546,-0.791926,2
HG02691,0.344948,-0.699244,2
HG02731,-0.278273,-0.321611,2
HG02734,-0.211598,0.774236,2
HG02736,0.066675,-1.36923,2
HG02774,-0.278273,-0.508212,2
HG02783,0.0,0.614015,2
HG02784,0.570695,1.612678,2
HG03006,0.344948,0.200261,2
HG03009,0.292422,-0.96823,2
HG03016,-0.211598,0.792977,2
HG03021,-0.278273,0.098096,2
HG03490,0.63737,0.139327,2
HG03603,-0.278273,0.535617,2
HG03611,0.344948,1.531686,2
HG03619,-0.556546,-0.643953,2
HG03629,-0.278273,-0.658177,2
HG03643,0.13335,-0.690833,2
HG03645,0.066675,-1.382533,2
HG03649,-0.278273,-1.227855,2
HG03653,0.0,1.049146,2
HG03673,0.0,-0.26971,2
HG03681,0.0,-0.341332,2
HG03691,-0.278273,0.070954,2
HG03718,0.344948,0.356499,2
HG03744,-0.556546,-0.330539,2
HG03746,0.570695,-1.044899,2
HG03750,-0.278273,-0.571315,2
HG03756,-0.556546,0.18237,2
HG03774,0.344948,1.051379,2
HG03781,0.0,-0.185393,2
HG03787,-0.211598,0.343188,2
HG03802,0.066675,0.651288,2
HG03821,0.689896,0.753624,2
HG03823,0.915643,-0.737283,2
HG03830,-0.278273,-0.0706,2
HG03851,-0.278273,-0.359226,2
HG03861,-0.278273,-0.940798,2
HG03866,0.344948,0.349481,2
HG03869,-0.278273,0.032739,2
HG03897,0.915643,0.517724,2
HG03910,-0.556546,-0.31932,2
HG03940,0.0,2.101027,2
HG03941,0.0,-0.640782,2
HG03943,-0.556546,0.048527,2
HG03978,0.0,0.624434,2
HG03999,1.26059,0.969265,2
HG04001,0.411623,0.544806,2
HG04017,0.0,0.541682,2
HG04020,-0.278273,-0.475472,2
HG04025,-0.278273,-0.945957,2
HG04035,-0.556546,-1.028248,2
HG04047,0.344948,0.838004,2
HG04059,0.0,0.471996,2
HG04061,0.0,0.314455,2
HG04100,0.292422,-0.141186,2
HG04131,0.570695,0.766325,2
HG04156,-0.211598,0.714796,2
HG04162,-0.278273,-1.355816,2
HG04183,-0.556546,-0.576735,2
HG04211,-0.278273,2.126978,2
HG04238,-0.211598,1.381853,2
NA20845,-0.556546,0.705958,2
NA20854,0.0,-0.50817,2
NA20856,0.344948,1.385638,2
NA20869,0.0,-0.614525,2
NA20870,0.0,-1.012185,2
NA20878,-0.278273,-1.401329,2
NA20885,-0.278273,-1.131464,2
NA20899,0.570695,-0.872457,2
NA20900,0.292422,-1.012264,2
NA20901,0.0,-0.047707,2
NA20903,-0.278273,0.597058,2
NA20910,-0.278273,-1.068257,2
NA21086,0.344948,0.083041,2
NA21091,-0.211598,-0.774538,2
NA21092,-0.278273,-0.411578,2
NA21094,0.0,-1.409787,2
NA21113,-0.278273,-0.255038,2
HG01589,0.0,-0.019396,3
HG02654,0.0,0.253097,3
HG02685,0.0,-0.787845,3
HG02691,0.0,-1.232878,3
