IID,predict,actual,pheno_num
HG00407,0.0,0.29177,1
HG00421,0.0,0.241599,1
HG00436,0.0,0.574228,1
HG00443,0.0,-0.250512,1
HG00445,0.0,-0.339649,1
HG00451,0.0,0.600096,1
HG00500,0.0,-0.319265,1
HG00536,0.0,2.144455,1
HG00543,0.0,-0.184223,1
HG00560,0.0,0.274844,1
HG00580,0.0,0.658302,1
HG00596,0.0,-0.881193,1
HG00610,0.0,0.987152,1
HG00611,0.0,0.030588,1
HG00619,0.0,0.468943,1
HG00626,0.0,1.397497,1
HG00672,0.0,1.32773,1
HG00692,0.585514,0.488328,1
HG00699,0.0,-1.286534,1
HG00867,0.0,-0.77415,1
HG00978,0.0,-0.411528,1
HG01596,0.0,0.413937,1
HG01798,0.585514,0.907947,1
HG01815,0.0,-0.913173,1
HG01816,1.17103,1.578349,1
HG01817,0.0,-0.20348,1
HG01847,0.585514,-0.94545,1
HG01858,0.0,1.176313,1
HG01865,0.0,1.29826,1
HG02028,0.0,1.458546,1
HG02060,0.0,0.738126,1
HG02086,0.585514,0.833835,1
HG02087,0.585514,0.693278,1
HG02116,0.0,-0.022708,1
HG02166,0.0,2.194204,1
HG02178,0.0,1.28903,1
HG02187,0.0,0.923821,1
HG02353,0.585514,0.243647,1
HG02367,0.585514,1.865365,1
HG02373,0.0,0.209447,1
HG02384,0.0,-1.320278,1
HG02394,0.0,1.010628,1
HG02395,0.0,-0.10641,1
HG02512,0.0,0.415256,1
NA18525,0.0,0.675771,1
NA18528,0.0,-0.983591,1
NA18530,0.0,-0.652672,1
NA18534,0.585514,0.54154,1
NA18539,0.0,1.020069,1
NA18544,0.0,-0.275846,1
NA18547,0.0,0.521782,1
NA18564,0.0,-0.598181,1
NA18572,0.0,-0.532784,1
NA18615,0.585514,0.216522,1
NA18616,0.0,0.130242,1
NA18626,0.0,0.201794,1
NA18635,0.0,0.080341,1
NA18641,0.585514,1.171846,1
NA18747,0.0,-1.549472,1
NA18748,0.0,1.084476,1
NA18939,0.0,-0.413069,1
NA18940,0.585514,-0.105972,1
NA18953,0.0,-0.626874,1
NA18957,0.0,-0.374802,1
NA18974,0.585514,0.035739,1
NA18978,0.0,0.06158,1
NA18981,0.0,0.026548,1
NA18986,0.0,0.477069,1
NA18991,0.0,-0.946554,1
NA18992,0.0,-1.265397,1
NA18993,0.0,-0.05627,1
