IID,predict,actual,pheno_num
HG01894,-0.909028,-0.119316,1
HG02013,-1.08422,0.609344,1
HG02332,-0.600108,-1.340207,1
HG02343,-0.600108,0.088781,1
HG02427,-0.291188,-1.113594,1
HG02449,-0.291188,-0.144448,1
HG02455,-0.582376,0.571176,1
HG02471,-0.600108,-0.100711,1
HG02496,-0.845232,-1.550806,1
HG02497,-0.310597,0.368356,1
HG02549,-0.8275,-1.365729,1
HG02557,-0.083205,2.012836,1
HG02558,-1.20022,-2.429915,1
HG02568,-0.909028,-0.185352,1
HG02570,-0.600108,-2.149026,1
HG02611,0.225715,-0.501478,1
HG02628,-0.30892,-0.442008,1
HG02678,-0.61784,-0.579999,1
HG02703,-1.37541,-2.308924,1
HG02760,-0.291188,-0.240945,1
HG02804,1.34273,0.858257,1
HG02810,-0.891296,-2.894882,1
HG02814,-0.582376,-0.31781,1
HG02851,-1.6028,0.252772,1
HG02882,-1.37541,-0.567162,1
HG02884,-1.07262,0.786825,1
HG02891,-1.13642,0.482784,1
HG02895,-0.8275,-0.279479,1
HG02922,-0.582376,0.236689,1
HG02923,-0.600108,-0.432264,1
HG02943,-0.291188,-0.588422,1
HG02944,-1.13642,1.119017,1
HG02971,0.0,0.219456,1
HG02981,-1.08422,-0.659088,1
HG03025,0.225715,-0.069504,1
HG03039,-1.44534,-1.215719,1
HG03040,-0.600108,0.257031,1
HG03046,-0.600108,-0.951666,1
HG03073,-0.291188,-0.527933,1
HG03078,-0.600108,-0.326405,1
HG03079,-0.600108,-0.459969,1
HG03085,1.34273,1.030539,1
HG03099,-0.600108,0.243235,1
HG03109,0.534635,1.67154,1
HG03169,-1.68433,-2.011542,1
HG03199,-0.600108,-0.192494,1
HG03224,-0.61784,0.036534,1
HG03265,-0.775302,-0.328551,1
HG03270,-1.13642,-0.306902,1
HG03291,-0.582376,-0.744803,1
HG03342,-0.775302,0.112872,1
HG03351,-0.600108,-0.938186,1
HG03369,-1.20022,-2.102563,1
HG03380,-0.600108,-1.651893,1
HG03385,-0.30892,0.065831,1
HG03388,-0.891296,0.601297,1
HG03394,-0.291188,0.449868,1
HG03436,0.0,-0.401431,1
HG03455,-0.793034,-1.737522,1
HG03457,0.516903,2.884732,1
HG03458,-0.909028,0.495247,1
HG03485,-0.600108,-0.52402,1
HG03521,-0.909028,-0.097301,1
HG03563,-0.291188,1.76855,1
NA18486,0.225715,-0.462045,1
NA18498,-0.891296,-2.3199,1
NA18505,-0.582376,-1.40027,1
NA18861,0.050521,-0.937442,1
NA18867,-0.258399,2.443105,1
NA18874,-0.291188,-0.723949,1
NA18881,-0.891296,-0.63239,1
NA18915,0.825823,0.553981,1
NA18916,-0.61784,-1.262169,1
