population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.3,1,1,0.6427519288826414,-1,0.00023552203504386394
AMR,-1,0.3,1,2,0.5049276116560943,-1,0.007407947361468799
AMR,-1,0.3,1,3,0.7906811576494023,-1,0.0010735698986766256
AMR,-1,0.3,1,4,0.788319357515542,-1,0.005912409371854425
AMR,-1,0.3,1,5,0.8401511141723786,-1,0.0036228883426832766
AMR,-1,0.3,1,6,0.6481372076718764,-1,0.00013298754338742928
AMR,-1,0.3,1,7,0.7800121599927806,-1,0.00041464335738793524
AMR,-1,0.3,1,8,0.6007594529208463,-1,0.004454971310756419
AMR,-1,0.3,1,9,0.5358749394268868,-1,0.01426721791956811
AMR,-1,0.3,1,10,0.7994349497754027,-1,0.007135310768193403
AMR,-1,0.3,1,11,0.8612912717505995,-1,0.0006039527648781862
AMR,-1,0.3,1,12,0.4303719021476401,-1,0.04642766517285367
AMR,-1,0.3,1,13,0.6834737522378286,-1,0.006266586101505722
AMR,-1,0.3,1,14,0.5228029833613296,-1,0.04404692749676673
AMR,-1,0.3,1,15,0.8039582477331857,-1,0.09294693014223498
AMR,-1,0.3,1,16,0.6669523043184125,-1,0.03182687998889249
AMR,-1,0.3,1,17,0.7106198759871736,-1,0.0023030075927979224
AMR,-1,0.3,1,18,0.5307632311947771,-1,0.11290329386212257
AMR,-1,0.3,1,19,0.6415872962610891,-1,0.009755504040458765
AMR,-1,0.3,1,20,0.6138229763463804,-1,0.05850819451399546
