population/superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.1,10,1,0.9015681118650756,0.02775685268728221,0.00012287546702176644
AFR,-1,0.1,10,2,0.9109738232088693,0.03292117682975114,0.014770530305098718
AFR,-1,0.1,10,3,0.9155948639906042,0.274198852688815,0.1950656367930563
AFR,-1,0.1,10,4,0.9367172656694183,0.3363767318589952,0.25422699380619906
AFR,-1,0.1,10,5,0.9273914970884689,0.04248973448715291,0.14107009143400412
AFR,-1,0.1,10,6,0.919394230977312,0.03687898447019128,0.020174274248362243
AFR,-1,0.1,10,7,0.9075856280245963,0.14566641199305017,0.22866587035109823
AFR,-1,0.1,10,8,0.930131412319621,0.2510111795854502,0.3657937622071117
AFR,-1,0.1,10,9,0.9349864895939776,0.04447488262751362,0.021322520272695437
AFR,-1,0.1,10,10,0.9357682710639693,0.07258008554382382,0.08802563338254943
AFR,-1,0.1,10,11,0.9282981163644831,0.07049737263822363,0.03308049409471898
AFR,-1,0.1,10,12,0.8916835138665489,0.008537239992089975,0.04636085015711083
AFR,-1,0.1,10,13,0.918379719965167,0.023149910807764795,0.025449848688146984
AFR,-1,0.1,10,14,0.8608597681981708,0.09655123983469932,0.00879324169759071
AFR,-1,0.1,10,15,0.8928666101145742,0.15200859901132574,0.09874518612748845
AFR,-1,0.1,10,16,0.9115564802715682,0.031170852785343314,0.03477468759752991
AFR,-1,0.1,10,17,0.9031853321258475,0.0792681871731891,0.1631981485478317
AFR,-1,0.1,10,18,0.925706218794597,0.08927773618494712,0.12305254728761345
AFR,-1,0.1,10,19,0.9090557866185193,0.05788810036816504,0.03685044341706655
AFR,-1,0.1,10,20,0.9143583559894424,0.03360423723242119,0.01672408791637266
