IID,predict,actual,pheno_num
HG01894,0.356199,0.035283,1
HG02013,0.0,0.862342,1
HG02332,1.00436,-0.638918,1
HG02343,0.356199,-0.50421,1
HG02427,0.356199,-0.74539,1
HG02449,0.0,-0.223685,1
HG02455,0.648159,-0.652009,1
HG02471,0.0,0.793156,1
HG02496,0.342397,-0.577961,1
HG02497,0.356199,1.661429,1
HG02549,0.0,-0.064582,1
HG02557,0.305762,-0.30081,1
HG02558,0.305762,-0.41051,1
HG02568,0.0,0.13249,1
HG02570,0.0,-1.018442,1
HG02611,0.0,-0.464182,1
HG02628,0.611524,-0.190175,1
HG02678,0.356199,-0.832399,1
HG02703,0.648159,-0.206966,1
HG02760,0.953921,-0.753261,1
HG02804,0.0,-1.18145,1
HG02810,0.648159,-0.005167,1
HG02814,0.661961,-1.782784,1
HG02851,0.342397,-0.485989,1
HG02882,0.0,0.467635,1
HG02884,0.305762,-0.49854,1
HG02891,0.0,0.484145,1
HG02895,0.0,-0.701435,1
HG02922,0.661961,-0.009491,1
HG02923,0.0,-0.248547,1
HG02943,0.0,0.11951,1
HG02944,0.661961,0.670382,1
HG02971,0.0,-0.133292,1
HG02981,0.0,0.279423,1
HG03025,0.0,1.232677,1
HG03039,0.0,0.123807,1
HG03040,0.0,-0.024081,1
HG03046,0.0,-1.169573,1
HG03073,0.0,0.598883,1
HG03078,0.967723,-0.505318,1
HG03079,0.0,-0.241219,1
HG03085,0.356199,0.339709,1
HG03099,0.0,0.001734,1
HG03109,0.0,-0.510678,1
HG03169,0.305762,-0.449418,1
HG03199,0.305762,0.195272,1
HG03224,0.0,-1.243731,1
HG03265,0.0,0.427142,1
HG03270,0.0,-1.175847,1
HG03291,0.0,0.368323,1
HG03342,0.0,-1.057378,1
HG03351,0.0,-0.041263,1
HG03369,0.611524,-0.371393,1
HG03380,0.0,-0.028562,1
HG03385,0.0,-0.078394,1
HG03388,0.356199,0.92624,1
HG03394,0.0,-0.319702,1
HG03436,0.0,-0.158093,1
HG03455,0.342397,-0.607398,1
HG03457,0.0,1.244291,1
HG03458,0.342397,-0.180502,1
HG03485,0.611524,0.176527,1
HG03521,0.0,-1.46132,1
HG03563,0.342397,-1.029638,1
NA18486,0.305762,-0.15076,1
NA18498,0.0,-0.970511,1
NA18505,0.0,-0.331361,1
NA18861,0.0,-1.515564,1
NA18867,0.0,0.428669,1
NA18874,0.698596,-0.353098,1
NA18881,0.305762,-0.099468,1
NA18915,0.0,0.842362,1
NA18916,0.611524,-0.977525,1
NA19017,0.342397,-0.389194,1
NA19019,0.356199,-0.285969,1
NA19020,0.342397,-0.00294,1
NA19026,0.661961,1.745784,1
NA19108,0.342397,-0.732247,1
NA19137,0.0,-0.336089,1
NA19144,0.0,0.981983,1
NA19149,0.0,-0.405858,1
NA19190,0.305762,-0.243588,1
NA19200,0.342397,0.453973,1
NA19207,0.305762,-0.254715,1
NA19225,0.356199,-0.673547,1
NA19257,0.698596,-0.611291,1
NA19309,0.342397,0.14122,1
NA19315,0.953921,-1.022686,1
NA19331,0.661961,0.31891,1
NA19379,0.356199,0.612033,1
NA19383,0.0,-0.450819,1
NA19384,0.648159,-1.001392,1
NA19390,0.0,0.469644,1
NA19404,0.0,1.15024,1
NA19431,0.356199,-0.733806,1
NA19439,0.0,-0.560511,1
NA19448,0.0,-1.297213,1
NA19449,0.356199,0.517836,1
NA19462,0.0,-0.258515,1
NA19466,0.0,-1.44714,1
NA19701,0.661961,0.671861,1
NA19711,0.0,0.582811,1
NA19923,0.698596,-1.795409,1
NA20291,0.305762,0.318513,1
NA20294,0.661961,0.254747,1
NA20340,0.305762,-1.019075,1
NA20342,0.648159,0.49174,1
NA20355,0.342397,0.147974,1
NA20412,0.648159,-0.748126,1
HG01894,0.0,0.888784,2
HG02013,-0.929044,-0.124084,2
HG02332,-0.464522,2.404644,2
HG02343,0.0,0.902857,2
HG02427,0.0,0.217767,2
HG02449,0.0,0.152889,2
HG02455,0.0,0.053593,2
HG02471,0.0,0.638222,2
HG02496,-2.36049,-1.37087,2
HG02497,-2.36049,-2.96225,2
HG02549,0.0,1.091498,2
HG02557,-3.79194,-3.61378,2
HG02558,0.0,1.045417,2
HG02568,-0.464522,0.357916,2
HG02570,0.0,-1.184308,2
HG02611,-0.929044,0.500524,2
HG02628,0.0,-0.355651,2
