population.superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.1,10,1,0.2439610131443205,-0.04541241495813164,-0.023479056128079767
SAS,-1,0.1,10,2,0.15661211486348803,-0.012417294436813053,-0.0220530808503534
SAS,-1,0.1,10,3,0.18055383817067205,-0.05039146866058952,-0.037268723141759885
SAS,-1,0.1,10,4,0.1554146787804661,-0.028200411387523605,-0.018746931434617586
SAS,-1,0.1,10,5,0.3993065155237193,-0.006940084853563011,-0.1112398683081699
SAS,-1,0.1,10,6,0.1943027068900931,0.0010804031339789466,-0.05520718733821073
SAS,-1,0.1,10,7,0.5656237125160593,0.044225176331538996,-0.07845370602269841
SAS,-1,0.1,10,8,0.16099915995650038,-0.025587167890600337,-0.03242691469449088
SAS,-1,0.1,10,9,0.09978848113972716,-0.027558232435530794,-0.002865660428930772
SAS,-1,0.1,10,10,0.173662908868095,-0.026973188420109873,-0.07237732009340458
SAS,-1,0.1,10,11,0.18651152563990359,-0.0804607021553041,-0.011955058221235104
SAS,-1,0.1,10,12,0.5666118155245897,-0.01485540523341955,-0.15773980323669123
SAS,-1,0.1,10,13,0.29800853384765214,0.03939062433493301,0.04713588878444841
SAS,-1,0.1,10,14,0.12375851224552081,-0.0827800902027993,-0.045646151211910624
SAS,-1,0.1,10,15,0.18789342704308454,0.02446290171849841,-0.023562138829849033
SAS,-1,0.1,10,16,0.2615824987392733,-7.395745737672765e-4,-0.05073050808913826
SAS,-1,0.1,10,17,0.27666998665208586,-0.05252836773740199,-0.036162365401929186
SAS,-1,0.1,10,18,0.5232512782249843,0.025761658720251934,0.07692269756678716
SAS,-1,0.1,10,19,0.5216011074951233,0.05385818657877284,-0.09916238811953271
SAS,-1,0.1,10,20,0.25483345082600817,-0.0015024204135911656,0.007407531925632926
