population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.9,512,1,0.6004686438028612,0.3751919891880151,0.45624831133028465
EAS,-1,0.9,512,2,0.8202462582510851,0.2860235921037516,0.49089798655574046
EAS,-1,0.9,512,3,0.6137099824091977,0.28684069513629784,0.41607745181438793
EAS,-1,0.9,512,4,0.5198038293958913,0.2847588561775598,0.4180123566878369
EAS,-1,0.9,512,5,0.7649017911420819,0.268686919419971,0.36529901578907775
EAS,-1,0.9,512,6,0.5350118336707715,0.26662082599354486,0.4515484294215476
EAS,-1,0.9,512,7,0.7059071581632249,0.2551175115947939,0.44559073259590665
EAS,-1,0.9,512,8,0.8739050341887598,0.3077045775740468,0.41321842247781604
EAS,-1,0.9,512,9,0.5961580030517908,0.3016144260295578,0.3975810017964616
EAS,-1,0.9,512,10,0.822693649379885,0.28330364100159144,0.4329263584255235
EAS,-1,0.9,512,11,0.8742582892139591,0.38285948652173074,0.5413053137042233
EAS,-1,0.9,512,12,0.62796283580141,0.2579937614176655,0.3835591632598555
EAS,-1,0.9,512,13,0.761805322235869,0.333198878510535,0.46676750434863246
EAS,-1,0.9,512,14,0.6046238071299661,0.20782537389079492,0.41042141831431456
EAS,-1,0.9,512,15,0.6179834908328479,0.25193117696144374,0.40209011341979983
EAS,-1,0.9,512,16,0.7373840095023385,0.27362398155386525,0.38307728318890855
EAS,-1,0.9,512,17,0.6146662805312875,0.24430399000899683,0.4658066111064625
EAS,-1,0.9,512,18,0.6463057544215809,0.3138436388516165,0.43228172665924625
EAS,-1,0.9,512,19,0.6640316167792163,0.25829228141184357,0.44166938352586205
EAS,-1,0.9,512,20,0.8165569257742318,0.3725196781103628,0.4275543778649259
