population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.5,1,1,0.24381560061749874,-0.07668216202984568,-0.1062742234175158
AFR,-0.25,0.5,1,2,0.8540478182850331,0.3261382686954466,0.5239316999948462
AFR,-0.25,0.5,1,3,0.8642947214172014,0.7243308270378312,0.6734725793000028
AFR,-0.25,0.5,1,4,0.7101835212083727,0.6152662769267909,0.6834260811960875
AFR,-0.25,0.5,1,5,0.17434589029716963,-0.01707635664523366,-0.02094950527984718
AFR,-0.25,0.5,1,6,0.4966555349846409,0.3592945606652428,0.24611009981079535
AFR,-0.25,0.5,1,7,0.7033790684662432,0.423895325082559,0.36573563099670225
AFR,-0.25,0.5,1,8,0.8550126619189121,0.7609400696157114,0.7271894794488738
AFR,-0.25,0.5,1,9,0.21923500736489654,-0.10575865365946191,0.038101784727121446
AFR,-0.25,0.5,1,10,0.4970804241136273,0.513087553893384,0.5308885744827412
AFR,-0.25,0.5,1,11,0.690227508715685,0.464495778335571,0.40855955306283687
AFR,-0.25,0.5,1,12,0.5519976205649929,0.4895115035962383,0.41782866721134926
AFR,-0.25,0.5,1,13,0.40038606152594736,0.002516170452210642,-0.0802026252498711
AFR,-0.25,0.5,1,14,0.8402672563875458,0.7115558975464913,0.7072837442021331
AFR,-0.25,0.5,1,15,0.18318463097091475,-0.013022283157318792,-1.3954734687815495e-4
AFR,-0.25,0.5,1,16,0.6783126360758667,0.6001771525784922,0.6074147850972643
AFR,-0.25,0.5,1,17,0.6779349533583713,0.4227435692685939,0.27409410592584926
AFR,-0.25,0.5,1,18,0.07606018991936703,-0.02147955278984548,-0.017616087999925423
AFR,-0.25,0.5,1,19,0.2015523769022568,-0.05235781053175792,-0.08761992525954487
AFR,-0.25,0.5,1,20,0.7857802886651652,0.5496867498848388,0.26306624869063266
