population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.3,1,1,0.17944908253915093,-0.044152134528166354,0.007227950481573875
AMR,-0.25,0.3,1,2,0.1869896242335093,-0.038236279252031435,-0.011272713229479425
AMR,-0.25,0.3,1,3,0.22090650299681303,-0.20744367471009362,-0.01563935562345886
AMR,-0.25,0.3,1,4,0.21440489037061095,-0.04323175798042933,-0.03590950270079607
AMR,-0.25,0.3,1,5,0.4887234138188522,-0.038929469170475794,-0.12318184607592997
AMR,-0.25,0.3,1,6,0.4968402280969004,0.1428258339327384,0.12029643180684924
AMR,-0.25,0.3,1,7,0.3122920368798202,-0.023623776409112285,-0.0029662360706057544
AMR,-0.25,0.3,1,8,0.13192642277869304,-0.03735181088819983,-0.05682786119944416
AMR,-0.25,0.3,1,9,0.5569501746140313,0.21307290566491754,0.18887919493847627
AMR,-0.25,0.3,1,10,0.13166790015334695,-0.026874888543390485,0.0846657401408426
AMR,-0.25,0.3,1,11,0.6159590877519134,0.08262553674841944,-0.26795919296390514
AMR,-0.25,0.3,1,12,0.6801146579874209,0.32014881207468604,0.05447228134805249
AMR,-0.25,0.3,1,13,0.489103034389312,0.3664711220532916,0.443835748705976
AMR,-0.25,0.3,1,14,0.4006214245661698,-0.043996329414970115,-0.013474815886393321
AMR,-0.25,0.3,1,15,0.4637816868221205,0.22058921414917276,0.3172366060235816
AMR,-0.25,0.3,1,16,0.15701941704593325,-0.044921830321327016,-0.07151638882118272
AMR,-0.25,0.3,1,17,0.30990932334560684,0.08480238686012453,0.16644752157558107
AMR,-0.25,0.3,1,18,0.49356012508945624,0.1450389990103751,0.2816502552889558
AMR,-0.25,0.3,1,19,0.4919248205478378,0.4019747194213482,0.3246448745342091
AMR,-0.25,0.3,1,20,0.6461889304347118,0.2243021574183689,0.10925542784024633
