population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.9,50,1,0.9722545067807574,0.546171958414956,0.3823798615652002
EUR,-0.25,0.9,50,2,0.7148144177060017,0.3076058767195339,0.5162265399362831
EUR,-0.25,0.9,50,3,0.7518413460145857,0.39925210410172085,0.34223178261723486
EUR,-0.25,0.9,50,4,0.8549548041156928,0.3964412601728563,0.3172989535759404
EUR,-0.25,0.9,50,5,0.83523861299474,0.4705835680070124,0.47313185688770376
EUR,-0.25,0.9,50,6,0.8315295942801088,0.48714904948901505,0.3900167982460777
EUR,-0.25,0.9,50,7,0.8076497158454559,0.6017319355791431,0.5875844330520388
EUR,-0.25,0.9,50,8,0.7200261341186995,0.10473257680571513,0.11836539136803437
EUR,-0.25,0.9,50,9,0.9279098678353912,0.7589666408126405,0.7433385351347344
EUR,-0.25,0.9,50,10,0.8305685017981292,0.5719898563548371,0.537403451247416
EUR,-0.25,0.9,50,11,0.5892371285306333,0.21721084611126107,0.2569434090864344
EUR,-0.25,0.9,50,12,0.7841874531410562,0.558848329807049,0.6760548419578569
EUR,-0.25,0.9,50,13,0.8798682404649166,0.35481322744374344,0.4291528148671472
EUR,-0.25,0.9,50,14,0.917983663223216,0.8204560730800619,0.8066747798739828
EUR,-0.25,0.9,50,15,0.6625024067592459,0.2868860363324177,0.34868151589163066
EUR,-0.25,0.9,50,16,0.6343241566576094,0.2853975459047309,0.2059673149687129
EUR,-0.25,0.9,50,17,0.7489407491755082,0.5502052216067221,0.49712371473852845
EUR,-0.25,0.9,50,18,0.9377267686431282,0.6035380926756032,0.3886413532735483
EUR,-0.25,0.9,50,19,0.9803026325794245,0.5119575468090969,0.5115772851034498
EUR,-0.25,0.9,50,20,0.36473608480023045,0.12998954222926606,0.12856652682642966
