population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.9,250,1,0.8078941616636967,0.15002594243366074,0.16027881082684592
EUR,-0.25,0.9,250,2,0.7660520098205758,0.5194373744785383,0.41823758260460964
EUR,-0.25,0.9,250,3,0.8189983366641844,0.337318981033521,0.39626234883349076
EUR,-0.25,0.9,250,4,0.7176753767489922,0.2824266408361046,0.14957073011810174
EUR,-0.25,0.9,250,5,0.8054874134378374,0.39265148218587853,0.2848708871950577
EUR,-0.25,0.9,250,6,0.7615489019002922,0.5597916072458939,0.5677417929600599
EUR,-0.25,0.9,250,7,0.8273171418653551,0.5944598649938099,0.5534836327697757
EUR,-0.25,0.9,250,8,0.665195006465561,0.23746073307643623,0.22040364777499966
EUR,-0.25,0.9,250,9,0.7828570684401889,0.4464327737692676,0.43344878071036763
EUR,-0.25,0.9,250,10,0.7225766223503096,0.47305714414084077,0.4271568850651728
EUR,-0.25,0.9,250,11,0.5555498235611117,0.3275256038893929,0.3610201113490672
EUR,-0.25,0.9,250,12,0.8881116877176253,0.45925629224094566,0.3475334282314644
EUR,-0.25,0.9,250,13,0.9152699864071575,0.5060960611723935,0.5190275199366068
EUR,-0.25,0.9,250,14,0.908778998848552,0.7071656060929798,0.6641438422120066
EUR,-0.25,0.9,250,15,0.7933216845919889,0.20091298928209267,0.10642851463795588
EUR,-0.25,0.9,250,16,0.9355043243194343,0.4950207673072694,0.43951868110413284
EUR,-0.25,0.9,250,17,0.9323571914664162,0.5781479401127886,0.5719062710879159
EUR,-0.25,0.9,250,18,0.7657828308086165,0.4252526934023181,0.35087897576595783
EUR,-0.25,0.9,250,19,0.998992255092485,0.6273923604660475,0.3200872444290538
EUR,-0.25,0.9,250,20,0.8567218226294538,0.35185336536317935,0.3196900407240193
