population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.9,250,1,0.6159127491699414,0.2895598325297001,0.19882610844378978
AFR,-0.25,0.9,250,2,0.8425419412476315,0.5373943217138326,0.5008270207975162
AFR,-0.25,0.9,250,3,0.9144150911781731,0.4988240906820286,0.432372578965423
AFR,-0.25,0.9,250,4,0.8677207084811085,0.5525378123951628,0.4601128816591731
AFR,-0.25,0.9,250,5,0.7275286709346407,0.41375436321563697,0.36111830952522794
AFR,-0.25,0.9,250,6,0.9166166825583266,0.5799416547226945,0.5737108994035969
AFR,-0.25,0.9,250,7,0.9073825840358558,0.6074375841003965,0.5936421542913668
AFR,-0.25,0.9,250,8,0.5667578512595945,0.2507053458756078,0.1348155395039543
AFR,-0.25,0.9,250,9,0.8738083542958858,0.6034942771025423,0.6076636416720139
AFR,-0.25,0.9,250,10,0.8483226063540152,0.3195965668319699,0.24858228398180704
AFR,-0.25,0.9,250,11,0.8910064165405741,0.40235852682090656,0.321388045833194
AFR,-0.25,0.9,250,12,0.7941467538510449,0.10015087163436687,0.07468819724149456
AFR,-0.25,0.9,250,13,0.8192824075405698,0.44640625152665725,0.47424729566751556
AFR,-0.25,0.9,250,14,0.8681039615732761,0.5549648928222306,0.5742201852979778
AFR,-0.25,0.9,250,15,0.7606172716468049,0.32667225709920733,0.27301870982073273
AFR,-0.25,0.9,250,16,0.7669954074825057,0.4024942645323355,0.34374326354850693
AFR,-0.25,0.9,250,17,0.914854973207492,0.6277133543775518,0.5416267169424815
AFR,-0.25,0.9,250,18,0.8187914679015138,0.4790058106832227,0.4190890326463578
AFR,-0.25,0.9,250,19,0.7817595307420437,0.5300668682390329,0.5285966281131804
AFR,-0.25,0.9,250,20,0.9364654072242546,0.568731660579033,0.33437168953164176
