population.superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-1,0.9,512,1,0.9894034398956805,0.24691989642352707,0.10605939311255963
SAS,-1,0.9,512,2,0.801547923508355,0.1371386152610331,0.12935685687021337
SAS,-1,0.9,512,3,0.9019005455135531,0.2395398824155821,0.12988905109448878
SAS,-1,0.9,512,4,0.7797607079579244,0.0670744108875142,0.044815977199540336
SAS,-1,0.9,512,5,0.15411104161011724,-0.02245053655935103,8.315959448814692e-4
SAS,-1,0.9,512,6,0.9719649288479619,0.16820610694759797,-0.12937953066325192
SAS,-1,0.9,512,7,0.9935076519973323,0.2441845289020249,0.02728045631056819
SAS,-1,0.9,512,8,0.9815698252533352,0.18886852659296027,-0.09504601805548463
SAS,-1,0.9,512,9,0.9448584622236965,0.1781883588982398,0.02415502106996048
SAS,-1,0.9,512,10,0.6394623749505954,0.10667051195847777,-0.043158610371031525
SAS,-1,0.9,512,11,0.839120932854917,0.1537931778966214,-0.0771558188951007
SAS,-1,0.9,512,12,0.9214708762627613,0.2500526555577335,-0.04806395087916293
SAS,-1,0.9,512,13,0.8407429483972584,0.06969948351477595,-0.12847550106914385
SAS,-1,0.9,512,14,0.6740561891923333,0.06834241940510599,0.03291071079567354
SAS,-1,0.9,512,15,0.6686087717030549,0.07017594614119549,-0.025584089207042027
SAS,-1,0.9,512,16,0.9621342790627171,0.2277147955328288,-0.10011852302977386
SAS,-1,0.9,512,17,0.48410436532667,0.014830749945009769,-0.03934053160023665
SAS,-1,0.9,512,18,0.8479412607707171,0.15040523262328764,0.016519733850583362
SAS,-1,0.9,512,19,0.9731622389391804,0.1520919063792895,-0.3381907205117607
SAS,-1,0.9,512,20,0.9886373030486502,0.22550251306658842,-0.11819674300108463
