population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.9,512,1,0.8892831874585526,0.4361159097354066,0.40459099254499176
EUR,-1,0.9,512,2,0.8551010954435361,0.43543284105006863,0.3895179299780577
EUR,-1,0.9,512,3,0.8508408276741349,0.40448807924022134,0.3977942281536564
EUR,-1,0.9,512,4,0.8474767577645844,0.4588854362885927,0.3744921823263917
EUR,-1,0.9,512,5,0.8898937338851147,0.46115678308516017,0.3281326791801701
EUR,-1,0.9,512,6,0.9769516102722345,0.48152212546711015,0.3549024482014135
EUR,-1,0.9,512,7,0.9708705201492653,0.4722127937489833,0.36328690282436393
EUR,-1,0.9,512,8,0.8277636528710547,0.4599452990259604,0.4984129427661863
EUR,-1,0.9,512,9,0.8549304346889799,0.4121243535077558,0.2904613890210431
EUR,-1,0.9,512,10,0.9130771159187735,0.4057905781324116,0.35673786218274506
EUR,-1,0.9,512,11,0.8311446217055605,0.40375797925786083,0.3825524657094751
EUR,-1,0.9,512,12,0.869878245883465,0.47606324482371765,0.4238195244060341
EUR,-1,0.9,512,13,0.7899885634386619,0.4428677433130873,0.37233203031788664
EUR,-1,0.9,512,14,0.828322666315678,0.457295737497604,0.32234118526895994
EUR,-1,0.9,512,15,0.8341855068475659,0.47347497451717224,0.45329096664354884
EUR,-1,0.9,512,16,0.8889579037123603,0.4887106608424048,0.39197333104091203
EUR,-1,0.9,512,17,0.853465547682379,0.4649866394674157,0.40503045865711806
EUR,-1,0.9,512,18,0.8782220774543856,0.45849562371377317,0.4086356824630394
EUR,-1,0.9,512,19,0.7578801157460193,0.40723989922006687,0.36628268411510967
EUR,-1,0.9,512,20,0.9315833489978637,0.46674411136065797,0.32427006469021413
