population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.9,10,1,0.9156137172462961,0.746086474054572,0.7221282272310272
EUR,-1,0.9,10,2,0.9644035273583235,0.8606963603954846,0.8912305864842478
EUR,-1,0.9,10,3,0.5163447088089127,0.12917851655228718,0.30683011046660846
EUR,-1,0.9,10,4,0.8702484812677463,0.45816095273654756,0.32357395432049574
EUR,-1,0.9,10,5,0.8611625562809693,0.7475771607659536,0.6446602452237501
EUR,-1,0.9,10,6,0.8426912923078504,0.32280746402318683,0.4055365897923614
EUR,-1,0.9,10,7,0.9076421949032588,0.6995007960803699,0.8035117506355034
EUR,-1,0.9,10,8,0.18554040478164802,0.05738655211580057,0.0788821736775609
EUR,-1,0.9,10,9,0.979844046762966,0.8088458993820786,0.7317757367059536
EUR,-1,0.9,10,10,0.9274693279347072,0.870570036773108,0.8091841588728571
EUR,-1,0.9,10,11,0.1425165204895431,-0.0035954462637597384,0.028594760202016012
EUR,-1,0.9,10,12,0.8681054161090643,0.757743897459388,0.6750580975042574
EUR,-1,0.9,10,13,0.9075405472624799,0.7517563556037385,0.8203462130560965
EUR,-1,0.9,10,14,0.9123599253655319,0.8436745787177952,0.8373371916682522
EUR,-1,0.9,10,15,0.31467929439557973,0.0558740215287028,0.02944825725356226
EUR,-1,0.9,10,16,0.7680425846804684,0.39305449005059734,0.4593911275425838
EUR,-1,0.9,10,17,0.8099624748111159,0.4261181242096853,0.5536946521781075
EUR,-1,0.9,10,18,0.9305792469422817,0.6566894411836938,0.6799876002410319
EUR,-1,0.9,10,19,0.9660747493323266,0.6957962783405496,0.6927528487807886
EUR,-1,0.9,10,20,0.9618664636342279,0.7159362216920249,0.45417503848521135
