population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.9,512,1,0.8876365026815279,0.33335152694652603,0.4567974323818579
EAS,-0.25,0.9,512,2,0.8312846105432693,0.24302983965880243,0.4401849984852605
EAS,-0.25,0.9,512,3,0.7452678925100686,0.27490171254779483,0.4222468823395237
EAS,-0.25,0.9,512,4,0.959300384938521,0.40338777132016357,0.4425680241822104
EAS,-0.25,0.9,512,5,0.8509392965376052,0.3123016390257195,0.4056279531337812
EAS,-0.25,0.9,512,6,0.8169062804564253,0.26307523134493627,0.41335030431726527
EAS,-0.25,0.9,512,7,0.9422939060791526,0.32259341781105044,0.344778692428509
EAS,-0.25,0.9,512,8,0.8862240729165141,0.2994111387455308,0.47157444305492036
EAS,-0.25,0.9,512,9,0.9454373570300416,0.379626670131883,0.32262678609762685
EAS,-0.25,0.9,512,10,0.952376660741638,0.3240834231597127,0.39075967244831245
EAS,-0.25,0.9,512,11,0.8139373656813231,0.244389510905768,0.3640152764226552
EAS,-0.25,0.9,512,12,0.7503057976821861,0.27489756186305303,0.41722426532040746
EAS,-0.25,0.9,512,13,0.7661918380334855,0.2913381311872434,0.42635696155964586
EAS,-0.25,0.9,512,14,0.9441479543604326,0.29259568506340883,0.4225686708565205
EAS,-0.25,0.9,512,15,0.6376384340486598,0.24160674609526,0.35531663729080454
EAS,-0.25,0.9,512,16,0.6377100526573967,0.2766122717750117,0.4233268647591959
EAS,-0.25,0.9,512,17,0.6255967010668466,0.22642867419693946,0.339005875350205
EAS,-0.25,0.9,512,18,0.9839197575460317,0.32283786865428965,0.4333121891669479
EAS,-0.25,0.9,512,19,0.8622086648546596,0.4021932355765232,0.326749671694995
EAS,-0.25,0.9,512,20,0.9623794199594189,0.34575883252254824,0.3746561288191307
