population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.1,512,1,0.24145949916794096,-0.08735142173433941,0.009211122438930963
AFR,-0.25,0.1,512,2,0.21753951646417147,-0.014580283210628542,0.05479990300387916
AFR,-0.25,0.1,512,3,0.26961845218716807,0.011475430343872772,4.4830646111782e-4
AFR,-0.25,0.1,512,4,0.1680285957762655,-0.03471585693844692,-0.06316572699946899
AFR,-0.25,0.1,512,5,0.13158597030667818,-0.003159597300996575,0.024741194509397824
AFR,-0.25,0.1,512,6,0.19752892164646252,-0.03445316597490167,-0.01554680589969415
AFR,-0.25,0.1,512,7,0.10590582718438502,-0.018699402645337315,0.0012513264817651804
AFR,-0.25,0.1,512,8,0.26177528171595654,-0.028077381018456693,-0.01901810166614193
AFR,-0.25,0.1,512,9,0.19014182229922316,-0.0032938694268263013,0.010495620548903517
AFR,-0.25,0.1,512,10,0.18622637840474676,-0.03057350714281526,-0.032320664294922086
AFR,-0.25,0.1,512,11,0.22537198448718687,-0.01325701532003043,0.02282948934022122
AFR,-0.25,0.1,512,12,0.21725422335390665,-0.011948258146922575,0.030156631739346018
AFR,-0.25,0.1,512,13,0.1685905883491925,0.006728386400902564,-0.028928547169497998
AFR,-0.25,0.1,512,14,0.42342848219947204,0.013586553466172768,0.014872716972870514
AFR,-0.25,0.1,512,15,0.07498209701587588,-0.061815691967348485,-0.051012028676479915
AFR,-0.25,0.1,512,16,0.20874104207142663,-0.047467688189823054,-0.010012366378740811
AFR,-0.25,0.1,512,17,0.09535702460958628,0.005054334693994966,-0.015694795255268845
AFR,-0.25,0.1,512,18,0.1807581545192184,-0.016283638450933724,-0.01937150739548943
AFR,-0.25,0.1,512,19,0.5338265484924605,0.09047288255158703,0.03879980025999952
AFR,-0.25,0.1,512,20,0.2247984992558998,-0.04837429826991935,-0.061971307197072
