population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.1,512,1,0.15896138607487742,-0.1402151574503976,-0.03532155599959963
AMR,-0.25,0.1,512,2,0.4615730897954029,0.013022796026274985,0.026923337941668124
AMR,-0.25,0.1,512,3,0.7120444326993287,0.08278544730770665,-0.4017444724375385
AMR,-0.25,0.1,512,4,0.17611543318890255,-0.034781833810054064,-0.07590551249435218
AMR,-0.25,0.1,512,5,0.2809762066846433,-0.1041958688966651,-0.10317982509693868
AMR,-0.25,0.1,512,6,0.39915888804547195,-0.007749652124764417,-0.11273652442436921
AMR,-0.25,0.1,512,7,0.15643750636822618,-0.015319289285412374,-0.02961568483180632
AMR,-0.25,0.1,512,8,0.1404175527587942,-0.04492473566076116,-0.0979689972461879
AMR,-0.25,0.1,512,9,0.2697460400361733,-0.016089970641179008,0.06476354967602405
AMR,-0.25,0.1,512,10,0.1719570658024968,-0.08661275391961021,-0.11103799310727491
AMR,-0.25,0.1,512,11,0.4674507303640292,0.009698561658289306,-0.11128391266903437
AMR,-0.25,0.1,512,12,0.20829173732970852,-0.022244763731609885,-0.09200068134920425
AMR,-0.25,0.1,512,13,0.25972569272330337,-5.46146863393826e-5,-0.08625829069814084
AMR,-0.25,0.1,512,14,0.14421515971074894,-0.11627057523708717,-0.012007152853984682
AMR,-0.25,0.1,512,15,0.14636304120333732,-0.06330803720871558,-0.007353471848773552
AMR,-0.25,0.1,512,16,0.18238747546348333,-0.13388621771356135,0.03098285224229269
AMR,-0.25,0.1,512,17,0.15862584456533657,-0.023331817571174973,0.0076170455780888435
AMR,-0.25,0.1,512,18,0.2648854773491661,0.0020718622452392532,-0.04034984422192589
AMR,-0.25,0.1,512,19,0.4049713485966746,-0.015415331734158766,-0.003498828513741392
AMR,-0.25,0.1,512,20,0.10105330297765025,-0.11165221494802569,-0.004974471642200884
