population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.9,50,1,0.9981088022165272,0.6141697778812458,0.5813489146508859
EUR,-1,0.9,50,2,0.6938202708117749,0.1933682343311729,0.23963472330231683
EUR,-1,0.9,50,3,0.5813299843751076,0.26389247518413383,0.24152751269814432
EUR,-1,0.9,50,4,0.9034533437634333,0.3588606815453942,0.31230448762683705
EUR,-1,0.9,50,5,0.9084871322895611,0.38909681321181,0.2556995094147275
EUR,-1,0.9,50,6,0.8493066218661816,0.2650188224381982,0.06428303987154615
EUR,-1,0.9,50,7,0.7441896731860637,0.46435848461728424,0.35923856160988155
EUR,-1,0.9,50,8,0.08512265117500517,-0.0052718387872572325,0.03139932868073059
EUR,-1,0.9,50,9,0.9022354268008056,0.7288901231621552,0.6928566566405293
EUR,-1,0.9,50,10,0.924857550602785,0.5877368188135015,0.41081161702285884
EUR,-1,0.9,50,11,0.860152498431339,0.30462284300589715,0.20595522804862543
EUR,-1,0.9,50,12,0.8176677694154411,0.5061739091600378,0.6490236964086151
EUR,-1,0.9,50,13,0.7382475070118373,0.1627411013521347,0.301022964660828
EUR,-1,0.9,50,14,0.9083292706411408,0.7642998340625213,0.7713032506792408
EUR,-1,0.9,50,15,0.8479273346480488,0.30990253850736715,0.28406222572066675
EUR,-1,0.9,50,16,0.5894042742653107,0.07365219731556882,0.10885724520046136
EUR,-1,0.9,50,17,0.6102249810448339,0.40041881534007084,0.25347185931240734
EUR,-1,0.9,50,18,0.8924992777802169,0.483390174297913,0.24000186435258586
EUR,-1,0.9,50,19,0.8595911173746701,0.369674112306717,0.43434510149374816
EUR,-1,0.9,50,20,0.12108818182201764,-0.02075969869097971,0.016279590377574538
