IID,predict,actual,pheno_num
HG00407,-0.26645156045336854,0.49836,1
HG00421,-0.15720788028870986,-1.058782,1
HG00436,-0.028453997766673178,-0.090379,1
HG00443,-0.03556783862865605,0.37596399999999996,1
HG00445,-0.16938115732514042,-1.1104770000000002,1
HG00451,-0.1244994573732285,-0.806206,1
HG00500,-0.19504035720619972,-0.604619,1
HG00536,-0.08661797019918292,0.5308780000000001,1
HG00543,-0.051452875842461346,-0.8305100000000001,1
HG00560,-0.12148396202640173,0.333409,1
HG00580,-0.14102097543817077,-0.131835,1
HG00596,-0.03906498542342103,-0.7139819999999999,1
HG00610,-0.09293283560754619,-1.681335,1
HG00611,-0.08893467843210733,-0.8849509999999999,1
HG00619,-0.07181273866704295,-0.5162500000000001,1
HG00626,-0.12396245374624777,0.184472,1
HG00672,-0.2158219080175932,-0.6963529999999999,1
HG00692,-0.18163933508283453,-1.1049039999999999,1
HG00699,-0.22953558816492325,1.9837179999999999,1
HG00867,-0.07316243428351403,-0.7445219999999999,1
HG00978,-0.17442137542918362,-0.7988859999999999,1
HG01596,-0.053186961648912415,1.480389,1
HG01798,-0.08772613734057753,-0.65495,1
HG01815,-0.08773466213554827,-0.371365,1
HG01816,0.02085814350094168,-0.03661100000000001,1
HG01817,-0.07978261632870993,-1.637248,1
HG01847,-0.08135628836795729,-0.5321480000000001,1
HG01858,-0.21296208974565467,-0.4079720000000001,1
HG01865,-0.08568941607747378,2.7235220000000004,1
HG02028,-0.058905785836603705,-0.764331,1
HG02060,-0.05928243938605747,0.17464500000000002,1
HG02086,-0.07704829115896493,0.16108,1
HG02087,-0.23200440820408558,-0.11090499999999999,1
HG02116,-0.06505863838262192,-0.020558000000000007,1
HG02166,-0.2690954346327762,-1.0925449999999999,1
HG02178,-0.329263826836735,0.5776080000000001,1
HG02187,0.0733153736813901,0.7390319999999999,1
HG02353,-0.1741022702767568,-0.17575500000000002,1
HG02367,0.040204165158268995,0.07167500000000003,1
HG02373,0.0775786151472842,-1.1876259999999998,1
HG02384,-0.11668779011776735,-0.5605749999999999,1
HG02394,-0.13366829374715633,0.6245329999999999,1
HG02395,-0.19475150789974421,-1.4069309999999995,1
HG02512,-0.028403436751408218,-1.749707,1
NA18525,-0.08504810834483288,0.13671500000000006,1
NA18528,-0.025518189433973035,-1.107022,1
NA18530,-0.07856995327301115,0.949982,1
NA18534,-0.17414837508712389,-1.1263580000000002,1
NA18539,-0.17537898624563097,0.7639750000000001,1
NA18544,-0.06912436224903505,-0.5853499999999999,1
NA18547,0.07223587188625061,-1.101395,1
NA18564,-0.12843636712527884,-0.4128060000000001,1
NA18572,-0.06995285819125778,0.025973000000000006,1
NA18615,0.0028019450182367317,-0.13798600000000005,1
NA18616,-0.03530958457956514,-0.6244219999999999,1
NA18626,-0.2657065544624912,-0.46168699999999996,1
NA18635,-0.01700226616947352,0.9183500000000001,1
NA18641,-0.09115965226720439,-0.15327000000000002,1
NA18747,-0.14855558473263758,-0.8102010000000001,1
NA18748,-0.16202908848127345,-0.310481,1
