population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.7,1,1,0.17627405580700284,-0.02036763728281299,-0.057605977628608196
AFR,-1,0.7,1,2,0.7464314167766655,0.5715835778462736,0.7536354229136836
AFR,-1,0.7,1,3,0.8935205474550276,0.87299256429127,0.8640897573399479
AFR,-1,0.7,1,4,0.8216174721177731,0.8248746488434535,0.8448714747388344
AFR,-1,0.7,1,5,0.0862051208956014,-0.017232141817996816,-0.0014037857824271693
AFR,-1,0.7,1,6,0.668820227924809,0.4628108972722931,0.37518417814426985
AFR,-1,0.7,1,7,0.7812157357678581,0.6907506133676379,0.6356202102890892
AFR,-1,0.7,1,8,0.9566852049710972,0.8669646616812002,0.8853486188943033
AFR,-1,0.7,1,9,0.18885656926561778,-0.040243427889775196,-0.02743632852008715
AFR,-1,0.7,1,10,0.8168931250695727,0.7873044557515414,0.6918507025578522
AFR,-1,0.7,1,11,0.8783320888702418,0.7030913232555447,0.6934323318342037
AFR,-1,0.7,1,12,0.8617334789629456,0.7556444097030189,0.6076510018853032
AFR,-1,0.7,1,13,0.1931064968902405,-0.007825169785015573,-0.01982743766418893
AFR,-1,0.7,1,14,0.8989546496978861,0.8823175478857912,0.8658355177283215
AFR,-1,0.7,1,15,0.2067444573556526,-0.019950600880886293,0.0028874879433307132
AFR,-1,0.7,1,16,0.8946935584557607,0.8288872960536402,0.8345336268600745
AFR,-1,0.7,1,17,0.8605480749354198,0.5934574454624579,0.637354406821439
AFR,-1,0.7,1,18,0.35982485513219475,0.006191397958967615,-0.10912453702633673
AFR,-1,0.7,1,19,0.10838575308592657,-0.046758741094574674,-0.04973460995770429
AFR,-1,0.7,1,20,0.8221190819309178,0.6478233418376047,0.6927790017701089
