population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.3,250,1,0.4025252287429082,0.006383324060829421,-0.007447560195370517
EAS,-1,0.3,250,2,0.2206899922080623,-0.013497567698966817,0.11126111201578237
EAS,-1,0.3,250,3,0.7266207729095109,0.08935996525712941,-0.025791628072284745
EAS,-1,0.3,250,4,0.16579381657034742,-0.1002128403941076,-0.010914190683380953
EAS,-1,0.3,250,5,0.19739566519699503,-0.004424300534323411,0.006809077150490728
EAS,-1,0.3,250,6,0.11264441842952011,-0.034885204042242046,-0.036634231673531525
EAS,-1,0.3,250,7,0.9176446818584358,0.1884242403165095,0.023687287626947384
EAS,-1,0.3,250,8,0.13520982664833392,-0.03318406659042483,0.010299804880526064
EAS,-1,0.3,250,9,0.42898846113354683,-0.012045916734334527,-0.012203420451349256
EAS,-1,0.3,250,10,0.08847321342168657,-9.392793962570423e-5,0.010154386246583935
EAS,-1,0.3,250,11,0.26500573214487333,0.04010130369752529,-0.051435939904362904
EAS,-1,0.3,250,12,0.19801599449770957,-0.0293652832853859,0.01953792907819074
EAS,-1,0.3,250,13,0.17375581137290474,0.02784790296248385,0.04110309808026236
EAS,-1,0.3,250,14,0.7388756622548971,0.20442321150353793,-0.0349844982266192
EAS,-1,0.3,250,15,0.6875547750761444,-0.01915677878309041,-0.10870750273430652
EAS,-1,0.3,250,16,0.18881485207682236,-0.007283413815607265,0.0033303361937048193
EAS,-1,0.3,250,17,0.14401877171339195,-0.02813643841017055,-0.03632227674583666
EAS,-1,0.3,250,18,0.20450846109446952,0.009325836019325351,0.030708159881569608
EAS,-1,0.3,250,19,0.2371765976295216,-0.10165002924073496,-0.04162471082607766
EAS,-1,0.3,250,20,0.593645490367317,0.007042141036723515,-0.33697981154766565
