population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-0.25,0.5,10,1,0.27213550109041973,0.14233233933816436,0.20286765598260603
AMR,-0.25,0.5,10,2,0.17950053933762133,0.02966584501878966,0.026548615779422913
AMR,-0.25,0.5,10,3,0.19688084793972416,0.015925263728466033,-0.025933475247461146
AMR,-0.25,0.5,10,4,0.18309324410621475,-0.022556735616556578,-0.11398999686556133
AMR,-0.25,0.5,10,5,0.5662178849139576,0.3325340440294171,0.25798235707509565
AMR,-0.25,0.5,10,6,0.27103471596375084,0.02218795096720727,0.1213948671568541
AMR,-0.25,0.5,10,7,0.28342567440881383,-0.0062239008673246055,-0.06218005229276735
AMR,-0.25,0.5,10,8,0.27859282986983736,-0.03375780635410175,-0.016929853767921887
AMR,-0.25,0.5,10,9,0.2191003296096532,-0.021262027327216604,0.06802623763408822
AMR,-0.25,0.5,10,10,0.5913329282033919,0.2853766674315319,0.2311871342881907
AMR,-0.25,0.5,10,11,0.4207226330114564,0.01630957931163901,-0.044888507121932486
AMR,-0.25,0.5,10,12,0.6076008790251776,0.12150373682167603,0.05173953694919353
AMR,-0.25,0.5,10,13,0.8165842113016738,0.24868876374655668,0.3959246344009698
AMR,-0.25,0.5,10,14,0.9370690825126585,0.15306376942737399,0.12104870906663068
AMR,-0.25,0.5,10,15,0.7203333133300105,-0.04222560484873861,0.025106218881282394
AMR,-0.25,0.5,10,16,0.19051637083913098,-0.06765537821744338,-0.0026325651784320225
AMR,-0.25,0.5,10,17,0.6337843308713651,0.47094878621061453,0.16424988805338292
AMR,-0.25,0.5,10,18,0.7005289878196708,0.5079276733842903,0.402520909197434
AMR,-0.25,0.5,10,19,0.6311009791791669,0.32611521894573847,0.3979844486954941
AMR,-0.25,0.5,10,20,0.42174455583088777,0.13314939241515877,0.056783591132198885
