population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.3,50,1,0.40747564255706537,0.07123017039467472,0.08318870954519997
AFR,-1,0.3,50,2,0.6881689352298354,0.029941918481055985,0.011526845316193302
AFR,-1,0.3,50,3,0.667796305294308,0.09766332243377174,0.013471515819349578
AFR,-1,0.3,50,4,0.2669702614370473,0.11685917625297881,0.02020720882292626
AFR,-1,0.3,50,5,0.82492054537298,0.22247575196844738,0.2058650043396737
AFR,-1,0.3,50,6,0.4644231208530817,0.03996717204571265,-0.055429489477233806
AFR,-1,0.3,50,7,0.47667204511170747,0.03680353955075777,0.06567483326251022
AFR,-1,0.3,50,8,0.32317209701274885,0.0031989646696021223,0.06364525803958065
AFR,-1,0.3,50,9,0.3098792931911786,0.14776354680111348,0.19857490704611935
AFR,-1,0.3,50,10,0.2036222454306178,-0.019665694346112428,0.024505872939410867
AFR,-1,0.3,50,11,0.5084602306579854,0.01704197445857747,0.05509824800599272
AFR,-1,0.3,50,12,0.22893496287440818,-0.013074993346765096,0.06131592666381902
AFR,-1,0.3,50,13,0.16188865601627755,0.003089217595012017,0.008931469722425533
AFR,-1,0.3,50,14,0.6962950859295018,0.21071415204323174,0.17439919404252158
AFR,-1,0.3,50,15,0.42740922372342227,0.21677365594888243,0.11292384360500507
AFR,-1,0.3,50,16,0.11375878536280071,-0.018604038858185845,-0.02303046858097968
AFR,-1,0.3,50,17,0.4065995152069949,0.028478630910119818,0.039200257776024094
AFR,-1,0.3,50,18,0.8155171316414482,0.11026928737271169,0.0939939652457008
AFR,-1,0.3,50,19,0.25867880890353256,0.1148797553055414,0.15294335155805083
AFR,-1,0.3,50,20,0.307924421231752,0.04341474236691367,0.011888979049198944
