population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.9,10,1,0.8742977508326694,0.8809971052944643,0.8577264628745189
EAS,-0.25,0.9,10,2,0.9852692939015392,0.8451635205138818,0.7977874699350762
EAS,-0.25,0.9,10,3,0.984260570837392,0.20809832717872767,-0.07060532526723184
EAS,-0.25,0.9,10,4,0.7750910106604557,0.5411424789561481,0.43541839980796426
EAS,-0.25,0.9,10,5,0.9085965795950636,0.7624337510748287,0.7773055383774449
EAS,-0.25,0.9,10,6,0.9356485336994564,0.9148456092421633,0.9281248835705523
EAS,-0.25,0.9,10,7,0.8069813383977056,0.6725471765399654,0.6070510582456806
EAS,-0.25,0.9,10,8,0.4640616004906005,0.41296669401377784,0.4860207186964174
EAS,-0.25,0.9,10,9,0.9535769875724278,0.8415831708940973,0.8793457848811963
EAS,-0.25,0.9,10,10,0.921620996829983,0.8475707120025653,0.7728077291498198
EAS,-0.25,0.9,10,11,0.3932173632441204,0.023514493906160894,0.14234968973377082
EAS,-0.25,0.9,10,12,0.8967969771521761,0.59818348877613,0.6548363093280352
EAS,-0.25,0.9,10,13,0.3253639166316544,0.026833103001133396,-0.050062970078367686
EAS,-0.25,0.9,10,14,0.9413435520211026,0.8644668759824643,0.7867458200092028
EAS,-0.25,0.9,10,15,0.7038378017266037,0.16263119359808575,0.06995942907871766
EAS,-0.25,0.9,10,16,0.9611706322494504,0.9423382443633469,0.9278912505791691
EAS,-0.25,0.9,10,17,0.9584194041306195,0.7104212081814023,0.5596289466915629
EAS,-0.25,0.9,10,18,0.9071831411484669,0.8708547070080259,0.8116619169468616
EAS,-0.25,0.9,10,19,0.8810269533973278,0.8586325607783043,0.894610573086262
EAS,-0.25,0.9,10,20,0.9492444982010888,0.8407920017692727,0.8772951495342896
