population.superpopulation,power,her,num_causals,pheno_num,train,val,test
SAS,-0.25,0.5,100,1,0.8467954166939875,0.13145306989275962,-0.02220583604027171
SAS,-0.25,0.5,100,2,0.19422393531279492,-0.02444221113672418,-0.020171528181691434
SAS,-0.25,0.5,100,3,0.7015797120858385,-0.04364236445055192,-0.08306512518396136
SAS,-0.25,0.5,100,4,0.18814585165775133,-0.02039542515041548,-0.08462024186420125
SAS,-0.25,0.5,100,5,0.658992577710998,0.10382504377829227,0.175747502984697
SAS,-0.25,0.5,100,6,0.257869995610716,-7.512756266916387e-4,0.0018545954528077502
SAS,-0.25,0.5,100,7,0.4593499749527429,0.04972898261885739,-0.0423806812075993
SAS,-0.25,0.5,100,8,0.28941080827925336,0.0790929839688499,0.11300450500485704
SAS,-0.25,0.5,100,9,0.572454054872942,0.16987924782702624,-0.015188781205828006
SAS,-0.25,0.5,100,10,0.6891766321750766,0.155296336205913,0.10929210311756465
SAS,-0.25,0.5,100,11,0.07629949346755116,-0.03693730275271845,-0.03368372943017994
SAS,-0.25,0.5,100,12,0.8308711516723328,0.25618717345231024,0.19363674907696693
SAS,-0.25,0.5,100,13,0.38452058065818684,0.16814574993381126,0.10334405991032958
SAS,-0.25,0.5,100,14,0.4137996009674664,0.03319889838790968,0.04862477130468701
SAS,-0.25,0.5,100,15,0.5769773328932545,0.08921012834250786,-0.10178460509749554
SAS,-0.25,0.5,100,16,0.7905072852989802,0.018727642133330447,0.04718201639200437
SAS,-0.25,0.5,100,17,0.398124317607613,0.10211343748445934,0.13592432384720976
SAS,-0.25,0.5,100,18,0.35140816868377467,-0.04098161688599489,0.08195200924492907
SAS,-0.25,0.5,100,19,0.5398817415565114,0.11181195072235539,0.12507670449967734
SAS,-0.25,0.5,100,20,0.6471422624389467,0.1663311205622321,0.0029323904684154245
