population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.1,50,1,0.25057811967068233,0.006752050335199544,-0.06305478033003742
AFR,-1,0.1,50,2,0.19166882459849532,-0.02123105630746247,-0.04543677377761024
AFR,-1,0.1,50,3,0.39234620977035006,0.02880694760342739,-0.0543605742056017
AFR,-1,0.1,50,4,0.5912634459312238,0.04061759830687106,-0.07638298586168202
AFR,-1,0.1,50,5,0.33625331115357826,0.02589100668938682,0.04309785120821097
AFR,-1,0.1,50,6,0.09844094362196887,-0.022769761105987163,-0.010312960541365213
AFR,-1,0.1,50,7,0.3393476443416087,-0.013087226539396868,-0.04853792646348598
AFR,-1,0.1,50,8,0.0965198741010348,-0.033425078712918666,-0.13085131017470242
AFR,-1,0.1,50,9,0.44345965291215195,-0.022610681489827478,-0.0020136142890212483
AFR,-1,0.1,50,10,0.24688159185301106,-0.028550139958719356,-0.035531644383503425
AFR,-1,0.1,50,11,0.18814187606621713,-0.04740208374429855,-0.0448944217305991
AFR,-1,0.1,50,12,0.13226799294171654,-0.04462674320734061,-0.037708111008724066
AFR,-1,0.1,50,13,0.21717194349563962,0.001625072397412941,-0.011114013049226434
AFR,-1,0.1,50,14,0.17245711370569738,0.03913338750890427,0.1064977263281578
AFR,-1,0.1,50,15,0.2888490999241633,0.02803962614822153,0.007179485600505631
AFR,-1,0.1,50,16,0.18416109972083272,-0.06229370055849581,-0.013276924991125538
AFR,-1,0.1,50,17,0.3753510977409331,0.015117353644682141,-0.0318198057540473
AFR,-1,0.1,50,18,0.1192412390433778,-0.01448052968867275,-0.03040927391225634
AFR,-1,0.1,50,19,0.24376769753265126,-0.1342559374881993,-0.06433042858370341
AFR,-1,0.1,50,20,0.17782085182999685,-0.049359219023188405,-0.02113880070126828
