population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.5,50,1,0.17237671926568277,-0.020171643667323824,0.014057075432442834
EUR,-0.25,0.5,50,2,0.3477919924948025,0.022745239988049337,0.12674150856624222
EUR,-0.25,0.5,50,3,0.36867261860148315,0.08079705794287695,0.07254831313410826
EUR,-0.25,0.5,50,4,0.2295987470290305,0.08108443817742239,0.09147903129030832
EUR,-0.25,0.5,50,5,0.23316869619560843,-0.019020344705094505,-0.024635478315799375
EUR,-0.25,0.5,50,6,0.44803224070024217,0.12738872415235436,-0.06744864493110758
EUR,-0.25,0.5,50,7,0.5272778378649615,0.28215682459352387,0.22587779661546992
EUR,-0.25,0.5,50,8,0.1980866327561811,-0.008490897508937056,0.01748383627124317
EUR,-0.25,0.5,50,9,0.6558150818264019,0.4127622788425124,0.2745616083531838
EUR,-0.25,0.5,50,10,0.42994376961820757,0.12375487303608312,0.18361600599771677
EUR,-0.25,0.5,50,11,0.070672608724282715,0.0038059668031451555,-0.1658201625063347
EUR,-0.25,0.5,50,12,0.35932194362194203,0.2772319110889103,0.40646254413480154
EUR,-0.25,0.5,50,13,0.7414058141972623,0.1345768480045748,0.08259155770423321
EUR,-0.25,0.5,50,14,0.6836684987626042,0.3580165840045173,0.3060233864098749
EUR,-0.25,0.5,50,15,0.27671048525273,0.04539631013314638,0.028950262208531363
EUR,-0.25,0.5,50,16,0.7798273080747702,0.10309789511045653,-0.18206615302275586
EUR,-0.25,0.5,50,17,0.3522130495934337,0.24839808523091367,0.22241874863228472
EUR,-0.25,0.5,50,18,0.7538248870120832,0.1415468374121831,0.005788915063842159
EUR,-0.25,0.5,50,19,0.6272808976514941,0.13575817327197148,0.04229579417000651
EUR,-0.25,0.5,50,20,0.08660024174315584,-0.061560160256743934,-0.030270552735291778
