population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.7,512,1,0.8134225704666544,0.36121928659247504,0.26993541517908937
EUR,-0.25,0.7,512,2,0.7495949547282816,0.34157760866924636,0.2969438120970078
EUR,-0.25,0.7,512,3,0.8232052378088841,0.3597756112241368,0.18758041810512815
EUR,-0.25,0.7,512,4,0.8642294009165646,0.4037636708011796,0.26678523297372725
EUR,-0.25,0.7,512,5,0.744877600070639,0.36738629820922464,0.2955610788652855
EUR,-0.25,0.7,512,6,0.7286689353406985,0.3224740353071045,0.08938805813231399
EUR,-0.25,0.7,512,7,0.8139535384339176,0.22878021013814676,0.28160686557421044
EUR,-0.25,0.7,512,8,0.9065280109291286,0.3693456730715696,0.13758742030023607
EUR,-0.25,0.7,512,9,0.8709960254278175,0.3884322939063366,0.09373766709194609
EUR,-0.25,0.7,512,10,0.6614773269237171,0.26361092628865446,0.26038238006436054
EUR,-0.25,0.7,512,11,0.834017986632677,0.34120511261241515,0.2897646657678228
EUR,-0.25,0.7,512,12,0.8376096767378798,0.39470786931502133,0.13782243670158534
EUR,-0.25,0.7,512,13,0.8134010456956724,0.35519704281098385,0.2702499695364845
EUR,-0.25,0.7,512,14,0.6269970208160424,0.2503319643279023,0.3187761180588875
EUR,-0.25,0.7,512,15,0.6496452695359134,0.24138660453869298,0.2847417409525954
EUR,-0.25,0.7,512,16,0.7605943194353382,0.2840550550874402,0.20300584797985788
EUR,-0.25,0.7,512,17,0.8478309570617308,0.2730815362644373,0.1897781323325265
EUR,-0.25,0.7,512,18,0.7570022737204176,0.48549517453660573,0.1796303405025642
EUR,-0.25,0.7,512,19,0.7193192265026134,0.331843745016132,0.22167934400459333
EUR,-0.25,0.7,512,20,0.6469515679393214,0.35225013787080073,0.26261564237724666
