IID,predict,actual,pheno_num
HG00732,0.10053117968132759,0.8862279999999999,1
HG01052,0.12523783095907018,0.32744599999999996,1
HG01064,-0.00477917166684054,-1.362904,1
HG01069,0.08655681291451098,-1.310776,1
HG01079,-0.05707856685305873,-0.611876,1
HG01085,0.22577685051618424,-0.781705,1
HG01111,0.12566150124691486,0.042758000000000004,1
HG01142,-0.017843176561586446,-0.5200990000000001,1
HG01168,-0.24405638062288454,-0.39468600000000004,1
HG01182,-0.03734399629720124,1.8764139999999998,1
HG01183,0.15810521548131085,0.047240000000000004,1
HG01200,0.1878185595299065,0.3302629999999999,1
HG01269,-0.0854555606319998,-0.07851400000000001,1
HG01286,-0.09638996111865922,0.31987200000000005,1
HG01326,-0.142921717728665,-0.3958160000000001,1
HG01342,0.05244763846458765,-0.10117600000000003,1
HG01359,-0.05266736560442527,0.21960400000000002,1
HG01360,0.08356388734248459,-2.7357839999999998,1
HG01374,-0.11136297901670356,-0.295997,1
HG01375,0.16572508484053106,0.24588200000000002,1
HG01384,-0.050310796156851786,-1.3679959999999998,1
HG01389,0.07841925475047405,-0.401093,1
HG01395,-0.029822465980162985,0.41621800000000003,1
HG01403,-0.0879969750582856,-1.488468,1
HG01413,-0.039878969648016765,-0.095618,1
HG01414,0.17953409623734495,-0.8851279999999999,1
HG01440,-0.07152428253927132,-0.7022059999999999,1
HG01447,-0.09158060978276444,-1.370646,1
HG01455,0.13140449876941565,0.5492400000000001,1
HG01461,-0.074242325487973,-0.9133549999999999,1
HG01465,0.12612699960082627,-0.44080400000000003,1
HG01488,0.04068293429753135,0.7622709999999999,1
HG01565,0.09106376757033435,-1.339087,1
HG01918,0.22502667356855927,-0.5741729999999999,1
HG01926,0.2037523980795844,-1.30485,1
HG01944,0.05471735173965187,-0.347894,1
HG01945,-0.1203929446527171,-0.862483,1
HG01951,-0.08328215231068731,2.9036709999999997,1
HG01979,0.09079943701241042,1.046435,1
HG02008,-0.12138067733476265,0.8653919999999999,1
HG02104,0.08303532752625092,-0.2848620000000001,1
HG02105,0.16901590624953797,0.522992,1
HG02252,0.21636075635342591,0.33145299999999994,1
HG02312,-0.11820898333305688,0.8129440000000001,1
HG02348,-0.02017630865720413,0.253947,1
NA19648,-0.19073317683232244,0.008757,1
NA19655,0.09465558763871967,1.4815739999999995,1
NA19658,-0.06965172135732056,0.33959099999999987,1
NA19664,0.03724663029926323,-1.116603,1
NA19684,-0.11680719617015747,0.632154,1
NA19734,-0.18536367881878874,-0.5757730000000001,1
NA19741,0.08609634519874335,-0.6698069999999999,1
NA19752,0.07433251276206754,0.974559,1
NA19759,0.16904481563996843,-0.090129,1
NA19770,0.1669907151124631,-1.213487,1
HG00732,0.2590895150441801,-1.0900189999999998,2
HG01052,0.12798337801623688,0.11474699999999999,2
HG01064,0.04161351862846807,-0.19909800000000002,2
HG01069,-0.024825618796934068,-2.2621230000000003,2
HG01079,-0.0023701962592152515,-1.0346,2
HG01085,0.26579695366415024,-0.7626050000000001,2
HG01111,0.012465640526251709,-1.074712,2
HG01142,-0.24635589680028552,-1.9056639999999996,2
HG01168,0.22644209296837284,0.524201,2
HG01182,-0.12496754533054644,-1.2705639999999998,2
HG01183,0.014729908068073616,1.054436,2
HG01200,0.14072166465639518,-1.424858,2
HG01269,0.12340098909756764,-1.827878,2
HG01286,0.30111886558974615,0.15753400000000006,2
HG01326,0.19120845538909859,-1.9036819999999999,2
HG01342,0.1662210608670895,1.2574729999999998,2
HG01359,0.05527129297495392,-2.457372,2
HG01360,0.02737703720603535,-0.015194,2
HG01374,-0.12203604104171012,-1.6321880000000002,2
HG01375,0.07080145812010866,0.16848300000000002,2
HG01384,0.05689270923879153,-0.798725,2
HG01389,0.05576744494308539,-0.840282,2
HG01395,0.24935947787816104,-0.5761080000000001,2
HG01403,-0.14394496843739873,0.9831939999999999,2
HG01413,0.1157198330315129,2.9392629999999995,2
HG01414,0.07827474599799436,1.214614,2
HG01440,-0.2367773879746627,-0.597228,2
HG01447,-0.008773585396201045,1.1108170000000002,2
HG01455,8.542888029081097e-4,-1.0827870000000002,2
HG01461,0.009901184597719714,-1.2106199999999998,2
HG01465,-0.10899828506187875,-1.3010659999999998,2
HG01488,0.19437265682557303,0.468283,2
HG01565,-0.03823492143998486,-0.283207,2
HG01918,-0.009136267108077745,-0.9879789999999999,2
HG01926,0.04361220013493,-0.937801,2
HG01944,-0.1928876464182529,-0.46948100000000004,2
HG01945,-0.04248211584479894,0.898334,2
HG01951,0.11534822089208246,0.9839700000000001,2
HG01979,0.05277118290184929,-0.883656,2
HG02008,-0.08471977397640329,0.625906,2
HG02104,-0.31217425756348754,1.4135289999999996,2
HG02105,0.22832447271871675,1.050653,2
HG02252,0.23457668551234484,-0.23221200000000006,2
HG02312,0.07824930303496283,-0.479295,2
HG02348,0.18182315606395372,-1.977377,2
NA19648,-0.1129826781314231,-1.591171,2
NA19655,0.14504216455983593,-1.7143700000000002,2
NA19658,0.09497286613066028,0.7013199999999998,2
NA19664,-0.12606099427690998,-0.018422,2
NA19684,-0.030621822878871996,1.14239,2
NA19734,0.12242325455656583,0.35476199999999997,2
NA19741,-0.08005882932321412,-0.412599,2
NA19752,0.12211093640861659,0.6479119999999999,2
NA19759,-0.1719478388646446,-0.477035,2
