population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-1,0.9,250,1,0.3320535683342183,0.07521324371376104,0.13099874614055362
EAS,-1,0.9,250,2,0.8073797884420026,0.48216570890116617,0.635091835596076
EAS,-1,0.9,250,3,0.8610119172342072,0.6190700043400992,0.4493194152894434
EAS,-1,0.9,250,4,0.43920840079995127,-0.014069306487982658,0.09281362234786761
EAS,-1,0.9,250,5,0.5206801366883458,0.023166663343154204,0.037150330270686815
EAS,-1,0.9,250,6,0.7324592842664732,0.5139111164258876,0.6300802674970658
EAS,-1,0.9,250,7,0.8165044994662596,0.5998872546009798,0.6680043640007638
EAS,-1,0.9,250,8,0.83129068330192,0.20516876361874092,0.4039630456428297
EAS,-1,0.9,250,9,0.752339956510665,0.4262246965015781,0.586563950195413
EAS,-1,0.9,250,10,0.6877479284879199,0.2571077891878839,0.2756858580181383
EAS,-1,0.9,250,11,0.6240679963409201,0.32677242343953006,0.4025462684143739
EAS,-1,0.9,250,12,0.7579466839148342,0.4181273129768398,0.38958146209021827
EAS,-1,0.9,250,13,0.8817841677196094,0.5074739453864652,0.6184425806404594
EAS,-1,0.9,250,14,0.8233774273118654,0.5610439613300876,0.730829981144226
EAS,-1,0.9,250,15,0.3224309554871272,0.16119527604509898,0.2148973503101711
EAS,-1,0.9,250,16,0.8623245572482712,0.28873968504307823,0.30629778000803765
EAS,-1,0.9,250,17,0.835243931363266,0.48424924225575583,0.41012578944150346
EAS,-1,0.9,250,18,0.7870154060292742,0.2729381605705081,0.3088246850076606
EAS,-1,0.9,250,19,0.9107807602293565,0.5757935817636244,0.5218462689211748
EAS,-1,0.9,250,20,0.9616985735186818,0.4736198617771349,0.22411027319960364
