population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.9,250,1,0.7586543643857727,0.22421956469633308,0.13687733435320082
AFR,-1,0.9,250,2,0.5188998995926108,0.3841148358626397,0.2536792000664273
AFR,-1,0.9,250,3,0.7298546561772197,0.2804074194842757,0.2839983228250249
AFR,-1,0.9,250,4,0.7107549541381082,0.3762636188281956,0.34295441052157005
AFR,-1,0.9,250,5,0.9153848140003635,0.3361890990323215,0.34183962640893084
AFR,-1,0.9,250,6,0.6417399541866333,0.4487249832293262,0.47006133459002786
AFR,-1,0.9,250,7,0.6618954672073862,0.499362288173665,0.4570620879583476
AFR,-1,0.9,250,8,0.5172806065084372,0.14465749782175952,0.15663525373373288
AFR,-1,0.9,250,9,0.7896687714120179,0.5171530470156169,0.5183514771239346
AFR,-1,0.9,250,10,0.6981869271818939,0.16873842141106676,0.17453402388473938
AFR,-1,0.9,250,11,0.9198472679997203,0.3566378154857196,0.2817766049595899
AFR,-1,0.9,250,12,0.9371376301779217,0.15105340338102313,-0.06598077430330629
AFR,-1,0.9,250,13,0.4303503066669463,0.20248555611270058,0.3143630916800244
AFR,-1,0.9,250,14,0.8380975940050235,0.4370124427879889,0.37999745678207186
AFR,-1,0.9,250,15,0.8106470072698886,0.27496143878908597,0.18303282455926573
AFR,-1,0.9,250,16,0.976164121270346,0.21897686149140227,0.0974329371665299
AFR,-1,0.9,250,17,0.8357060584510347,0.44135020448175055,0.4241593401078765
AFR,-1,0.9,250,18,0.6857266089645961,0.30145383439044693,0.23996012613522588
AFR,-1,0.9,250,19,0.6266290447433285,0.43464180101545813,0.43598095636418166
AFR,-1,0.9,250,20,0.7604377350988534,0.3622279456556884,0.34262454017371413
