population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-1,0.9,50,1,0.8470639038074944,0.7333785716034656,0.7330150051029489
AFR,-1,0.9,50,2,0.9070396830734568,0.5763938561710155,0.5885139647086306
AFR,-1,0.9,50,3,0.9671130767149142,0.6406284875465089,0.6428492859441433
AFR,-1,0.9,50,4,0.7965375046528566,0.6123761336199987,0.6494599981866818
AFR,-1,0.9,50,5,0.9673237502857052,0.7983629169395299,0.7997797182212238
AFR,-1,0.9,50,6,0.9059993045216682,0.5084224838481204,0.5562423356139934
AFR,-1,0.9,50,7,0.9494242547269638,0.6544485455698728,0.5724915439037458
AFR,-1,0.9,50,8,0.9538818800498418,0.5415629302907639,0.5146202485869023
AFR,-1,0.9,50,9,0.9267434511888758,0.8075250418039788,0.820078231082229
AFR,-1,0.9,50,10,0.9841080190418353,0.27909584174452173,0.08631313337400359
AFR,-1,0.9,50,11,0.9645342291892121,0.6791824964636203,0.7316527305700185
AFR,-1,0.9,50,12,0.9449562880680453,0.7950157554730175,0.7653884304700783
AFR,-1,0.9,50,13,0.91247559561394,0.6012976230426028,0.5810237450860316
AFR,-1,0.9,50,14,0.9788271252178613,0.8093183339635331,0.8119808653328893
AFR,-1,0.9,50,15,0.9427632544284413,0.7483614045148257,0.7316661576918841
AFR,-1,0.9,50,16,0.9685874529608337,0.6226402394580286,0.5258336612434327
AFR,-1,0.9,50,17,0.9859753333391434,0.7642421233248007,0.7339622044049706
AFR,-1,0.9,50,18,0.9720600523189397,0.6465192241240827,0.6544700533409371
AFR,-1,0.9,50,19,0.9733374740789987,0.7746855767213948,0.7925391088351496
AFR,-1,0.9,50,20,0.9334214695756318,0.5832057775533035,0.6444043186111126
