population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.5,250,1,0.133919273401658,-0.03737222473012336,-0.011692646350356384
EAS,-0.25,0.5,250,2,0.37919819360226803,0.23162276175456187,0.26304637260882635
EAS,-0.25,0.5,250,3,0.6170687018245792,0.23820595823390356,0.13583459799519104
EAS,-0.25,0.5,250,4,0.3474475235674457,0.034949870477625766,0.08400277654556976
EAS,-0.25,0.5,250,5,0.2156108211681551,-0.015501136537551918,-0.0648259324895446
EAS,-0.25,0.5,250,6,0.6275672772980028,0.07523858182706855,0.06016880722099205
EAS,-0.25,0.5,250,7,0.5035496890926858,0.1808557328788314,0.20029933391721033
EAS,-0.25,0.5,250,8,0.5325198679886902,0.07425031597488063,-5.321131253905875e-4
EAS,-0.25,0.5,250,9,0.3100602732574952,0.07414260488560143,0.21137556422264492
EAS,-0.25,0.5,250,10,0.14490855423751625,-0.011402064471573992,-0.016326029895973093
EAS,-0.25,0.5,250,11,0.1599644449360006,-0.005067925338284596,0.05517354147625031
EAS,-0.25,0.5,250,12,0.2817893448449521,0.06111936801069395,0.05711269313906131
EAS,-0.25,0.5,250,13,0.3778178237923685,0.10358433275599088,0.17075958640379507
EAS,-0.25,0.5,250,14,0.4442976533649633,0.1978317294061891,0.19156724906902367
EAS,-0.25,0.5,250,15,0.4241640739646022,0.03865143074370492,0.025450271748915454
EAS,-0.25,0.5,250,16,0.2406491022927032,-0.011275529596133538,-0.014066606281658345
EAS,-0.25,0.5,250,17,0.5171516770054156,0.10223577375315207,0.0858713168421884
EAS,-0.25,0.5,250,18,0.11258945254173458,-0.006201795018143885,0.02353514946956059
EAS,-0.25,0.5,250,19,0.5680755194251975,0.10174514765365605,-0.02505661524504066
EAS,-0.25,0.5,250,20,0.7281952165283457,0.07079334692887107,0.09579618919666488
