population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-0.25,0.9,512,1,0.8168550379586903,0.4369181166279671,0.3973097975179688
EUR,-0.25,0.9,512,2,0.6554288648720683,0.42555540885499055,0.38655685173408405
EUR,-0.25,0.9,512,3,0.8672839667216751,0.42003180127005735,0.3398282711355236
EUR,-0.25,0.9,512,4,0.9154532127456849,0.40920265019463387,0.35522094317901987
EUR,-0.25,0.9,512,5,0.9775394618548905,0.48957938779875054,0.3517100529139048
EUR,-0.25,0.9,512,6,0.7469344640782758,0.43786682499824425,0.38214915108355063
EUR,-0.25,0.9,512,7,0.8775396931309281,0.5066652731015098,0.29496353677651244
EUR,-0.25,0.9,512,8,0.9863380541512865,0.4740524273214918,0.35028641978792596
EUR,-0.25,0.9,512,9,0.87175395615514,0.5126935420379781,0.33455290872068144
EUR,-0.25,0.9,512,10,0.8800859072790751,0.4255729052319652,0.4655160898856099
EUR,-0.25,0.9,512,11,0.9214970600160495,0.4808541116993609,0.21882294789707468
EUR,-0.25,0.9,512,12,0.8094884694134672,0.4434809309388644,0.4002559583013411
EUR,-0.25,0.9,512,13,0.976790938234687,0.48393201020449184,0.29154827011291296
EUR,-0.25,0.9,512,14,0.9646110568113765,0.4394338326934647,0.34943448361708673
EUR,-0.25,0.9,512,15,0.8713512268530313,0.4642376726809583,0.31062150170419756
EUR,-0.25,0.9,512,16,0.9160313006191755,0.4249710592014164,0.2835538783589183
EUR,-0.25,0.9,512,17,0.8098454543014422,0.42801147832999287,0.28450827923293365
EUR,-0.25,0.9,512,18,0.9198095239705664,0.45675089995254925,0.351374050935382
EUR,-0.25,0.9,512,19,0.9473131396319294,0.4881630848984121,0.3812177429766411
EUR,-0.25,0.9,512,20,0.6594019698413732,0.3897836083675309,0.32087502991230765
