population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.1,1,1,0.3278511553499919,-0.029369260470193614,-0.10516434487208048
EAS,-0.25,0.1,1,2,0.20816791305334748,0.01080726514970931,0.014842263652966925
EAS,-0.25,0.1,1,3,0.18586501841710135,-0.03546531821437515,-0.04351030103538278
EAS,-0.25,0.1,1,4,0.2327636038531622,-0.04928916347005119,-0.03667562972236871
EAS,-0.25,0.1,1,5,0.2883565945039728,0.01564897127781062,0.06407349440132082
EAS,-0.25,0.1,1,6,0.26655912560086503,0.008658638076714631,0.049568469610174803
EAS,-0.25,0.1,1,7,0.35059107429480574,0.00893788626482439,-0.029227711254181
EAS,-0.25,0.1,1,8,0.1560661401294352,-0.1947692075673335,-0.06714281523263965
EAS,-0.25,0.1,1,9,0.3272007788836637,-0.012672572181769315,-0.004296256420681432
EAS,-0.25,0.1,1,10,0.2098873260890911,0.07334409931375185,-0.06839786515304436
EAS,-0.25,0.1,1,11,0.5510977906465679,0.004757749039301817,-0.03517545014633727
EAS,-0.25,0.1,1,12,0.4109428879596124,0.10778483387026427,0.025918773300377396
EAS,-0.25,0.1,1,13,0.2742102566656123,-0.01856916906693118,-0.10258053919150867
EAS,-0.25,0.1,1,14,0.13790583213831398,-0.023866358003645782,-0.017755673265408056
EAS,-0.25,0.1,1,15,0.24198051054867487,-0.07739239638433837,-0.02442136292811803
EAS,-0.25,0.1,1,16,0.39954075293092806,0.011460649459621441,-0.0540693532827905
EAS,-0.25,0.1,1,17,0.5901608045252541,0.08942854437830783,0.14762765739209094
EAS,-0.25,0.1,1,18,0.22795742503889338,-0.0012102801085536186,0.008546213854875084
EAS,-0.25,0.1,1,19,0.14557703543035416,-0.014946571474062642,-0.06717772696882274
EAS,-0.25,0.1,1,20,0.12416980712460024,-0.05096556486577564,-0.05377732287752357
