IID,predict,actual,pheno_num
HG01894,-0.6931501612225945,-0.595614,1
HG02013,-0.21740397806851502,0.36886599999999997,1
HG02332,-1.4462877065732576,-1.920289,1
HG02343,0.033989397644518915,0.751545,1
HG02427,-0.6054223237189668,-0.29216400000000003,1
HG02449,-0.13374541108789223,-0.308892,1
HG02455,-0.3602567734276858,-0.21010600000000001,1
HG02471,-1.2121538847079765,-1.6196869999999999,1
HG02496,-0.029413053434662495,0.2738220000000001,1
HG02497,-1.9279663305082626,-2.2582449999999996,1
HG02549,-0.5190206406996601,-1.0137019999999999,1
HG02557,0.012603418064649513,-0.562446,1
HG02558,-0.40565020562710064,-0.384754,1
HG02568,-1.000390365211826,-1.2215199999999995,1
HG02570,0.07792185007615744,0.6377970000000001,1
HG02611,-1.939867969716496,-2.7087300000000005,1
HG02628,0.2165770832584898,0.23118899999999998,1
HG02678,-0.5219713911965739,-1.706284,1
HG02703,-1.418559256765553,-0.8523609999999999,1
HG02760,-0.13931074239476493,0.05104,1
HG02804,-0.9844111444643754,-1.6346459999999998,1
HG02810,-0.9332580683632313,-1.6149769999999999,1
HG02814,-0.8319461729599643,-1.1690369999999999,1
HG02851,-0.3743456921580127,-0.32370899999999997,1
HG02882,-0.2988576668662658,-0.5802379999999999,1
HG02884,-0.0821194884869168,0.7437100000000001,1
HG02891,0.14376064437409558,0.419291,1
HG02895,-0.23222288741387748,-0.5646650000000001,1
HG02922,-0.21214145970248605,-0.5325799999999999,1
HG02923,0.10993305017951184,-0.092967,1
HG02943,-2.2370469309668732,-2.832873999999999,1
HG02944,-1.1025105963594397,-1.166274,1
HG02971,0.020888838373183755,0.21943100000000004,1
HG02981,-0.4696906892933457,0.032931999999999996,1
HG03025,-0.19886425576081784,-0.16856900000000002,1
HG03039,-0.16185929339164518,-0.351825,1
HG03040,-1.1125094342917135,-1.233245,1
HG03046,-0.897215323544612,-1.4231909999999997,1
HG03073,-1.5441676135128835,-1.588244,1
HG03078,-1.0809505838379931,-1.4193909999999996,1
HG03079,-0.3027050591966248,-0.08670900000000002,1
HG03085,-1.5125279902233948,-1.68564,1
HG03099,-0.5000538801466798,-1.098544,1
HG03109,-0.7939958376594304,-0.317613,1
HG03169,-1.0578789545916978,-1.347179,1
HG03199,0.13916025616487418,0.729188,1
HG03224,0.43049229469351197,0.09773899999999999,1
HG03265,-0.38357289152237184,0.5513979999999999,1
HG03270,-0.27490804233152694,-1.064682,1
HG03291,-0.48751527165662245,-0.050459000000000004,1
HG03342,-0.3788293055141083,0.10093600000000001,1
HG03351,-0.728207981927082,-1.1471339999999999,1
HG03369,-0.7474410049773034,-0.200853,1
HG03380,-0.046765912401167536,0.05019600000000001,1
HG03385,-0.26102921991305034,-0.377254,1
HG03388,-0.47991105803701894,-0.706058,1
HG03394,-0.42385651054330986,-0.43256900000000004,1
HG03436,-0.15685294937594552,0.20042700000000002,1
HG03455,0.03631418939587597,0.614374,1
HG03457,-0.24366856239784407,-0.07922799999999999,1
HG03458,0.1945008917899059,0.47800600000000004,1
HG03485,-0.28270840145675374,-0.15771600000000005,1
HG03521,-1.3045009544101114,-0.8502310000000001,1
HG03563,-0.23845817207052167,0.385839,1
NA18486,-0.685376280499302,-0.19115000000000001,1
NA18498,-0.9970371491355056,-0.74963900000000006,1
NA18505,-0.7322959620712944,-1.1551829999999998,1
NA18861,-0.7728902323300629,-1.326846,1
NA18867,0.24422247319167964,0.18623,1
NA18874,-1.1283559444976703,-1.1914829999999998,1
NA18881,0.32078080626974226,-0.03303900000000001,1
NA18915,-0.3609483986943164,0.49176499999999995,1
NA18916,-0.7604719196520058,-0.8610110000000001,1
NA19017,-0.7759115295311315,-0.685144,1
NA19019,-0.17409385111745707,-0.750177,1
NA19020,-0.17092010483402093,0.112719,1
NA19026,0.1359235217496994,-0.044674,1
NA19108,-0.24892056902130033,0.21835600000000002,1
NA19137,-0.2852171183360043,0.05952800000000001,1
NA19144,-1.386273684113422,-1.5913519999999999,1
NA19149,-0.9256763119099664,-1.1657089999999999,1
NA19190,-0.3773420924312585,-0.315454,1
NA19200,-0.5896133209312876,-0.5700930000000001,1
NA19207,-0.08280709211849763,-0.012773,1
NA19225,0.01768210484546992,-0.022282999999999997,1
NA19257,0.10274632758958253,0.294295,1
NA19309,-2.723007590578123,-3.2785370000000005,1
NA19315,-1.2431784382481665,-1.202697,1
NA19331,-0.6552674077844447,-0.448173,1
NA19379,-0.5632883757495264,-1.288675,1
NA19383,-0.7479001096741457,-0.8548730000000001,1
NA19384,0.14245845008230096,0.672727,1
NA19390,-0.28495045691625603,0.02415,1
NA19404,-1.7278762381649329,-1.260962,1
NA19431,-0.5959522507662333,-0.5147769999999999,1
NA19439,-0.9167633981538904,-1.258047,1
NA19448,-0.9077453234121086,-0.392355,1
NA19449,-1.374418091905893,-1.435212,1
NA19462,0.05075950602273177,0.6644979999999999,1
NA19466,-0.33453004502398953,0.185125,1
NA19701,-1.4263414198505933,-1.466354,1
NA19711,-0.560776442048843,-0.600085,1
NA19923,-0.24952942462537636,0.338092,1
NA20291,-0.7003834495171475,-1.3438979999999998,1
