population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.1,250,1,0.17304370246493272,-0.017374669435604728,-0.1166188619751698
AMR,-1,0.1,250,2,0.22948781000296337,-0.11240899482346478,-0.1521415688533938
AMR,-1,0.1,250,3,0.18388958363252483,-0.06607508518159633,0.004357550014504552
AMR,-1,0.1,250,4,0.24340747011405384,-0.0958791591634407,0.010349912159528407
AMR,-1,0.1,250,5,0.1913724464200156,-0.022326738940121382,0.003972798024407531
AMR,-1,0.1,250,6,0.25656507090795544,-0.1251918892027939,-0.044117879394443005
AMR,-1,0.1,250,7,0.24295831493564646,-0.27566045685102836,-0.03773266597047131
AMR,-1,0.1,250,8,0.18600744052649454,-0.06777790591916788,-0.013304350187256508
AMR,-1,0.1,250,9,0.16300329189424945,-0.01977085176834925,-0.054938460728043204
AMR,-1,0.1,250,10,0.34743516246677864,-0.06173393327332133,-0.10837372944386026
AMR,-1,0.1,250,11,0.22888103516951164,-0.04285129014967293,-0.06826098815814174
AMR,-1,0.1,250,12,0.20250339719112875,-0.09644976705965735,-0.11166568419464218
AMR,-1,0.1,250,13,0.21277875806116897,-0.010899970798026182,0.00388292989190564
AMR,-1,0.1,250,14,0.4288223345755642,-3.120108479877093e-4,-0.04894018893800345
AMR,-1,0.1,250,15,0.20157703294951468,-0.060475030698596166,-0.08392280408875008
AMR,-1,0.1,250,16,0.2495602855270811,-0.04836731338544342,0.01342390232612467
AMR,-1,0.1,250,17,0.2568698264502104,-0.12991547715785434,0.037365581107258516
AMR,-1,0.1,250,18,0.23753358941924085,-0.29027459105601516,-0.04684777352539271
AMR,-1,0.1,250,19,0.5685662863491349,-0.012166211426174689,-0.05091365892873334
AMR,-1,0.1,250,20,0.24232367133739996,-0.05127787410546114,-0.0910693460781018
