population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AFR,-0.25,0.3,100,1,0.27670958413040514,0.046501614453963835,0.03972451871039584
AFR,-0.25,0.3,100,2,0.5306837070031604,0.01992455947758709,0.010826294724432306
AFR,-0.25,0.3,100,3,0.35696941984571084,0.06877641008301982,0.18295850599333308
AFR,-0.25,0.3,100,4,0.1340647662267478,0.047029417887597846,0.10384833124384207
AFR,-0.25,0.3,100,5,0.18875222488562926,0.058679005310725674,0.01840477303296173
AFR,-0.25,0.3,100,6,0.3519222920459558,0.004965071530308118,-0.0623350702855483
AFR,-0.25,0.3,100,7,0.2362347096908365,0.09766382553798814,0.10108652193079115
AFR,-0.25,0.3,100,8,0.4955132553621644,0.024255986552338515,-0.05992557172170487
AFR,-0.25,0.3,100,9,0.3541888738372534,0.1610509189621656,0.17505247103735522
AFR,-0.25,0.3,100,10,0.17707492660454438,0.024643190905009993,-0.0051000982829767505
AFR,-0.25,0.3,100,11,0.5524894865619934,0.10482279379357995,0.08266297916170606
AFR,-0.25,0.3,100,12,0.2504028287055806,0.04170141203579214,0.04841424458303634
AFR,-0.25,0.3,100,13,0.3168300869989863,0.10326091317442176,0.1880370793598155
AFR,-0.25,0.3,100,14,0.419797658511494,0.13276202586830965,0.17419146611737268
AFR,-0.25,0.3,100,15,0.2507733897315654,0.06860269233994254,0.09551395798366524
AFR,-0.25,0.3,100,16,0.2378446090258428,0.08444414798758137,0.11923377357518572
AFR,-0.25,0.3,100,17,0.21999560451822497,0.024824594059744465,0.055624143046100305
AFR,-0.25,0.3,100,18,0.17406941169343604,0.06169030218307603,0.11446058269527559
AFR,-0.25,0.3,100,19,0.5446575187418445,0.22188792204887842,0.041024105067801075
AFR,-0.25,0.3,100,20,0.5578599583680659,0.15810086507853438,-0.004392909094152575
