population.superpopulation,power,her,num_causals,pheno_num,train,val,test
AMR,-1,0.9,10,1,0.5395431268291133,0.12248360317429907,0.15203408842032295
AMR,-1,0.9,10,2,0.9994055772829096,0.49668618606895987,0.585054137512091
AMR,-1,0.9,10,3,0.8680340667160656,0.20017971168981663,-0.3239465438262672
AMR,-1,0.9,10,4,0.8655219407146564,0.523103429735627,0.3252956408453942
AMR,-1,0.9,10,5,0.9116245150787344,0.8892774243678826,0.8480554653592137
AMR,-1,0.9,10,6,0.48826399459941283,-0.02537528395945321,0.32980314817304346
AMR,-1,0.9,10,7,0.8476634006884611,0.3868748220735502,0.3946780569840196
AMR,-1,0.9,10,8,0.26454380800626454,-0.10863225865393789,-0.019001158473250346
AMR,-1,0.9,10,9,0.4031207532751787,0.07170140785835977,0.33051991278006077
AMR,-1,0.9,10,10,0.8850824491467102,0.657885659462581,0.6428568481677361
AMR,-1,0.9,10,11,0.7020405210077241,-0.055207631292627735,-0.0438909877350504
AMR,-1,0.9,10,12,0.16558422735746403,0.007076241827969065,0.07536185708450038
AMR,-1,0.9,10,13,0.878190645597564,0.7687889044296181,0.8251611217134884
AMR,-1,0.9,10,14,0.890523716439223,0.5331329836895251,0.8223138194568818
AMR,-1,0.9,10,15,0.36875769032814687,-0.09727440870376514,0.12432646082304177
AMR,-1,0.9,10,16,0.7790500454512248,0.43434634351295875,0.3732866104232332
AMR,-1,0.9,10,17,0.8960750273377533,0.8710825315341605,0.8257612507673471
AMR,-1,0.9,10,18,0.7265159354229194,0.5976076893842515,0.5976102720941086
AMR,-1,0.9,10,19,0.7341082368691245,0.7041132982767583,0.8386079995830428
AMR,-1,0.9,10,20,0.19323591536601936,0.016006016117817046,-0.03179980577693464
