population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EUR,-1,0.3,10,1,0.6144140503524556,0.1060719287050208,0.042402020126927176
EUR,-1,0.3,10,2,0.5810826254399657,0.29809709711924204,0.44622080602513403
EUR,-1,0.3,10,3,0.20955713789966157,-0.09314446383424113,-0.02024515513952352
EUR,-1,0.3,10,4,0.21897688226540601,-0.005550912839359379,-0.0359755869733851
EUR,-1,0.3,10,5,0.64769734002983,0.07205603292431095,-0.09729349130723497
EUR,-1,0.3,10,6,0.13232671533526474,-0.06616251732757328,-0.03445092019415186
EUR,-1,0.3,10,7,0.1963634337319885,0.029636381406450862,0.027624751998200137
EUR,-1,0.3,10,8,0.13846517148139947,-0.012454027082126728,-0.059993350116851474
EUR,-1,0.3,10,9,0.6247091777150144,-0.06254800751397638,0.024095520390336245
EUR,-1,0.3,10,10,0.35115973870940875,0.18418245525240406,0.051009214629695765
EUR,-1,0.3,10,11,0.18800991798492528,-0.08854504117997952,0.005431219343514981
EUR,-1,0.3,10,12,0.41777391963067767,0.07642372303942213,-0.017428218067758072
EUR,-1,0.3,10,13,0.494622093999429,0.19252116908682904,0.3659977110114869
EUR,-1,0.3,10,14,0.4358984538178656,0.15013079817195396,0.16082275857726414
EUR,-1,0.3,10,15,0.1538079810642361,-0.03212838750775959,-0.01562984756391317
EUR,-1,0.3,10,16,0.24954428262269468,-0.015855374844542913,-0.08663245153440524
EUR,-1,0.3,10,17,0.19995511551311396,0.001414187488749219,-0.03661627862815542
EUR,-1,0.3,10,18,0.34387147653257366,0.08205936416820392,-0.005670520389424505
EUR,-1,0.3,10,19,0.14805210796612178,0.016387009493786908,0.03928190805009857
EUR,-1,0.3,10,20,0.15742395401034515,-0.029900463451084436,-0.03886290297054207
