population.superpopulation,power,her,num_causals,pheno_num,train,val,test
EAS,-0.25,0.7,1,1,0.4184216873165063,-0.02927940115201899,-0.03292881850167828
EAS,-0.25,0.7,1,2,0.7813462902027368,0.7027089615341808,0.750955625614099
EAS,-0.25,0.7,1,3,0.33147157520469206,0.0024561919667372978,-0.06517576741940045
EAS,-0.25,0.7,1,4,0.6839292895498927,0.22436672602525054,-0.055564848463818706
EAS,-0.25,0.7,1,5,0.893328218568411,0.8791052344031851,0.883964397418949
EAS,-0.25,0.7,1,6,0.6654128814052664,0.5041894885268756,0.5909855759135236
EAS,-0.25,0.7,1,7,0.634672106633954,0.34780193642353074,0.2676060287770585
EAS,-0.25,0.7,1,8,0.22216884847475926,-0.04710225884474095,0.008383737824057103
EAS,-0.25,0.7,1,9,0.8280514360974297,0.6181255034971432,0.4419356261194528
EAS,-0.25,0.7,1,10,0.7371837757695349,0.7075277098715629,0.7472433680808002
EAS,-0.25,0.7,1,11,0.18166945309502103,-0.038084257575474734,0.013549114991743383
EAS,-0.25,0.7,1,12,0.7206036120761194,0.6399974193633797,0.6394649124696088
EAS,-0.25,0.7,1,13,0.19941344761362567,0.012938901330588837,-0.10061118782879763
EAS,-0.25,0.7,1,14,0.17024850956016513,-0.07723951385699634,0.06777164863479757
EAS,-0.25,0.7,1,15,0.13135318318719302,-0.019878903510308188,0.016022577421474504
EAS,-0.25,0.7,1,16,0.55964309765724,0.03115422850874172,0.0608704878098254
EAS,-0.25,0.7,1,17,0.749676482052303,0.7415571556380355,0.7463882095784562
EAS,-0.25,0.7,1,18,0.27021747210341407,-0.053838383131709744,-0.18667279390181002
EAS,-0.25,0.7,1,19,0.48033349921489144,-0.07236333268486006,-0.08370001650763692
EAS,-0.25,0.7,1,20,0.4736409694924021,0.26422774008055516,0.20220512234199295
